"Done","Conflict","Source","InfoId","Race","Gender","SpeakerId","FactionId","FactionRank","DialogueText"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","zebba asharnalit","","","Welcome, I am Zebba Asharnalit. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","zebba benamamat","","","Welcome, I am Zebba Benamamat. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","zelaku assarrapanat","","","Welcome, I am Zelaku Assarrapanat. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","zelay sobbinisun","","","Welcome, I am Zelay Sobbinisun. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","zenabi samma","","","Welcome, I am Zenabi Samma. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","zennammu","","","Welcome, I am Zennammu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","zennammu urshumusa","","","Welcome, I am Zennammu Urshumusa. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","Ahnia","","","Welcome, I am Ahnia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","alam merys","","","Welcome, I am Alam Merys. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Alvan Llarys","","","Welcome, I am Alvan Llarys. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","apelles matius","","","Welcome, I am Apelles Matius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","armion","","","Welcome, I am Armion. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Arnsa Thendas","","","Welcome, I am Arnsa Thendas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Female","asciene rane","","","Welcome, I am Asciene Rane. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","athelyn malas","","","Welcome, I am Athelyn Malas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","bakh gro-sham","","","Welcome, I am Bakh gro-Sham. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","barenziah","","","Welcome, I am Barenziah. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Bels Uvenim","","","Welcome, I am Bels Uvenim. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Female","Belwen","","","Welcome, I am Belwen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Black Dart Adren","","","Welcome, I am Black Dart Adren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Black Dart Draren","","","Welcome, I am Black Dart Draren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Black Dart Gilur","","","Welcome, I am Black Dart Gilur. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Black Dart Malar","","","Welcome, I am Black Dart Malar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Black Dart Urvyn","","","Welcome, I am Black Dart Urvyn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","bols indalen","","","Welcome, I am Bols Indalen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Calvus Horatius","","","Welcome, I am Calvus Horatius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","Catia Sosia","","","Welcome, I am Catia Sosia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","Daron","","","Welcome, I am Daron. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","deldrise andoren","","","Welcome, I am Deldrise Andoren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","denegor","","","Welcome, I am Denegor. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","detritus caria","","","Welcome, I am Detritus Caria. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","Dilborn","","","Welcome, I am Dilborn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Dirver Relas","","","Welcome, I am Dirver Relas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Dovor Oren","","","Welcome, I am Dovor Oren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","drathas nerus","","","Welcome, I am Drathas Nerus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","drathas reyas","","","Welcome, I am Drathas Reyas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","dravil indrano","","","Welcome, I am Dravil Indrano. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","drofarahn","","","Welcome, I am Dro'farahn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Female","Edre Retene","","","Welcome, I am Edre Retene. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","effe_tei","","","Welcome, I am Effe-Tei. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","Elanande","","","Welcome, I am Elanande. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","Elbert Nermarc","","","Welcome, I am Elbert Nermarc. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","eno romari","","","Welcome, I am Eno Romari. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","fedris hler","","","Welcome, I am Fedris Hler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Felvan Ienith","","","Welcome, I am Felvan Ienith. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Feranos Hlando","","","Welcome, I am Feranos Hlando. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Fonari Indaren","","","Welcome, I am Fonari Indaren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Fons Beren","","","Welcome, I am Fons Beren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","forstaag the sweltering","","","Welcome, I am Forstaag the Sweltering. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","Gaenor","","","Welcome, I am Gaenor. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","Gaenor_b","","","Welcome, I am Gaenor. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","galms seles","","","Welcome, I am Galms Seles. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","gavis velas","","","Welcome, I am Gavis Velas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Gee-Pop Varis","","","Welcome, I am Gee-Pop Varis. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","Geon Auline","","","Welcome, I am Geon Auline. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Golena Sadri","","","Welcome, I am Golena Sadri. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Golena Sadri_a","","","Welcome, I am Golena Sadri. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Goval Ralen","","","Welcome, I am Goval Ralen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Granny Varis","","","Welcome, I am Granny Varis. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","gureryne selvilo","","","Welcome, I am Gureryne Selvilo. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","hels_assassin1","","","Welcome, I am Assassin. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","hels_assassin2","","","Welcome, I am Assassin. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","hels_assassin3","","","Welcome, I am Assassin. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","hession","","","Welcome, I am Hession. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","high_pockets","","","Welcome, I am High-Pockets. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","holmar","","","Welcome, I am Holmar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","hulgarth","","","Welcome, I am Hulgarth. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","ignatius_flaccus","","","Welcome, I am Ignatius Flaccus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","ignatius_flaccus2","","","Welcome, I am Ignatius Flaccus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","ilnori_faustus","","","Welcome, I am Ilnori Faustus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Female","Jeanne Andre","","","Welcome, I am Jeanne Andre. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","jodhur","","","Welcome, I am Jodhur. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","karrod","","","Welcome, I am Karrod. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","King Hlaalu Helseth","","","Welcome, I am King Hlaalu Helseth. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","Laurina Maria","","","Welcome, I am Laurina Maria. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Marena Gilnith","","","Welcome, I am Marena Gilnith. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","melur savil","","","Welcome, I am Melur Savil. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","meralyn othan","","","Welcome, I am Meralyn Othan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","meryn othralas","","","Welcome, I am Meryn Othralas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Female","mitanne limax","","","Welcome, I am Mitanne Limax. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Narisa Adus","","","Welcome, I am Narisa Adus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Narissa Adus","","","Welcome, I am Narissa Adus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","nevama sarobar","","","Welcome, I am Nevama Sarobar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Olvyne Dobar","","","Welcome, I am Olvyne Dobar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","ovis velas","","","Welcome, I am Ovis Velas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","plitinius mero","","","Welcome, I am Plitinius Mero. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","ra'tesh","","","Welcome, I am Ra'Tesh. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Ravani Llethan","","","Welcome, I am Ravani Llethan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","rerlas mon","","","Welcome, I am Rerlas Mon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Roner Arano","","","Welcome, I am Roner Arano. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Salas Valor","","","Welcome, I am Salas Valor. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Sanaso Sarothran","","","Welcome, I am Sanaso Sarothran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Sendel Tedas","","","Welcome, I am Sendel Tedas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","Shunari Eye-Fly","","","Welcome, I am Shunari Eye-Fly. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","Soscean","","","Welcome, I am Soscean. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Suldreni Salandas","","","Welcome, I am Suldreni Salandas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Sunel Hlas","","","Welcome, I am Sunel Hlas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Tadera Andules","","","Welcome, I am Tadera Andules. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","taren andoren","","","Welcome, I am Taren Andoren. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","Ten-Tongues_Weerhat","","","Welcome, I am 'Ten-Tongues' Weerhat. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","therdon","","","Welcome, I am Therdon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","therdon2","","","Welcome, I am Therdon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","thrud","","","Welcome, I am Thrud. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Torasa Aram","","","Welcome, I am Torasa Aram. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Trels Varis","","","Welcome, I am Trels Varis. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","Ungeleb","","","Welcome, I am Ungeleb. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","urvel dulni","","","Welcome, I am Urvel Dulni. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","velyna seran","","","Welcome, I am Velyna Seran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","venasa sarano","","","Welcome, I am Venasa Sarano. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","yagak gro-gluk","","","Welcome, I am Yagak gro-Gluk. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","yarnar","","","Welcome, I am Yarnar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","aenar","","","Welcome, I am Aenar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Alfbrand","","","Welcome, I am Alfbrand. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Alfbrand_b","","","Welcome, I am Alfbrand. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","also_he_washes","","","Welcome, I am Also-He-Washes. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","andrelheim","","","Welcome, I am Andrelheim. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","antonius nuncius","","","Welcome, I am Antonius Nuncius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","athellor","","","Welcome, I am Athellor. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Audmund","","","Welcome, I am Audmund. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Audmund_b","","","Welcome, I am Audmund. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Balfring","","","Welcome, I am Balfring. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Baro Egnatius","","","Welcome, I am Baro Egnatius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","basks_in_the_sun","","","Welcome, I am Basks-In-The-Sun. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Baslod","","","Welcome, I am Baslod. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","bereditte jastal","","","Welcome, I am Bereditte Jastal. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","bereditte jastal_out","","","Welcome, I am Bereditte Jastal. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_bathmar","","","Welcome, I am Bathmar Bold-Lute. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","bm_bergljot","","","Welcome, I am Bergljot. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","BM_berserker_f1","","","Welcome, I am Berserker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","BM_berserker_f1_lvl5","","","Welcome, I am Berserker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","BM_berserker_f2","","","Welcome, I am Berserker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","BM_berserker_f3","","","Welcome, I am Berserker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","BM_berserker_f4","","","Welcome, I am Berserker Denmother. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","BM_berserker_m1","","","Welcome, I am Berserker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","BM_berserker_m1_lvl5","","","Welcome, I am Berserker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","BM_berserker_m2","","","Welcome, I am Berserker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","BM_berserker_m3","","","Welcome, I am Berserker. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","bm_frysehag_1","","","Welcome, I am Fryse Hag. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","bm_frysehag_2","","","Welcome, I am Fryse Hag. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","bm_frysehag_3","","","Welcome, I am Fryse Hag. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","bm_ice_witch_nord","","","Welcome, I am Ice Witch. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_reaver_10","","","Welcome, I am Reaver. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_reaver_30","","","Welcome, I am Reaver. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_reaver_50","","","Welcome, I am Reaver. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_reaver_archer_10","","","Welcome, I am Reaver. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_reaver_archer_30","","","Welcome, I am Reaver. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_reaver_archer_50","","","Welcome, I am Reaver. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_reinhardt","","","Welcome, I am Reinhardt Red-Spear. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","bm_roguenecro1","","","Welcome, I am Rogue Necromancer. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","bm_roguenecro2","","","Welcome, I am Necromancer's Apprentice. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","bm_roguenecro3","","","Welcome, I am Necromancer's Apprentice. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","bm_smugglers_darkelf","","","Welcome, I am Smuggler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","bm_smugglers_darkelf_f","","","Welcome, I am Smuggler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","bm_smugglers_imperial","","","Welcome, I am Smuggler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","bm_smugglers_imperial_f","","","Welcome, I am Smuggler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","bm_smugglers_redguard","","","Welcome, I am Smuggler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","bm_smugglers_redguard_f","","","Welcome, I am Smuggler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","bm_smugglers_woodelf","","","Welcome, I am Smuggler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","BM_snowarmortest","","","Welcome, I am Snow Bear armor test guy. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","BM_snowarmortest_2","","","Welcome, I am Snow Wolf armor test guy. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_maze1","","","Welcome, I am Hound of Hircine. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_skaal1A3","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_skaal1B3","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_skaal1C3","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_skaal1D3","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_skaal1E3","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_skaal1F3","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_skaal1G3","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_skaal2a","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_werewolf_wild01","","","Welcome, I am Wandering Lunatic. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","bm_werewolf_wild02","","","Welcome, I am Wandering Lunatic. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","bm_werewolf_wild03","","","Welcome, I am Insane Wanderer. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","bm_werewolf_wild04","","","Welcome, I am Insane Wanderer. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","bm_werewolf_wild05","","","Welcome, I am Gibbering Lunatic. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","bm_werewolf_wild06","","","Welcome, I am Gibbering Lunatic. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","bm_werewolf_wild07","","","Welcome, I am Wandering Idiot. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","bm_werewolf_wild08","","","Welcome, I am Confused Lunatic. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_werewolf_wild09","","","Welcome, I am Wandering Lunatic. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","bm_werewolf_wildernessC","","","Welcome, I am Confused Lunatic. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_wildhunt","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_wildhunt2","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_wildhunt3","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","BM_werewolf_wildhunt4","","","Welcome, I am Werewolf. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","bm_wind_witch_nord","","","Welcome, I am Wind Witch. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","brandr","","","Welcome, I am Brandr. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Bryngrim","","","Welcome, I am Bryngrim. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Bryngrim_b","","","Welcome, I am Bryngrim. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","brynjolfr","","","Welcome, I am Brynjolfr. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Capiton Popillius","","","Welcome, I am Capiton Popillius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Chappy_test_guy","","","Welcome, I am Chappy's Test guy. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Cimber Valerius","","","Welcome, I am Cimber Valerius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","cingor","","","Welcome, I am Cingor. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","coventina celata","","","Welcome, I am Coventina Celata. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Eifid","","","Welcome, I am Eifid. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","Elberoth","","","Welcome, I am Elberoth. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","erich the unworthy","","","Welcome, I am Erich the Unworthy. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Fjorkvar","","","Welcome, I am Fjrokvar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","francois marquardt","","","Welcome, I am Francois Marquardt. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Female","fryssa","","","Welcome, I am Fryssa  . What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","geilir the mumbling","","","Welcome, I am Geilir the Mumbling. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","glenmoril_witch_altar","","","Welcome, I am Ettiene of Glenmoril Wyrd. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","glenmoril_witch_altar_2","","","Welcome, I am Ettiene of Glenmoril Wyrd. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","glenmoril_witch_cave","","","Welcome, I am Ettiene of Glenmoril Wyrd. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","glenmoril_witch_cave_2","","","Welcome, I am Fallaise of Glenmoril Wyrd. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","glenmoril_witch_cave_3","","","Welcome, I am Isobel of Glenmoril Wyrd. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","grandfather frost","","","Welcome, I am Grandfather Frost. What can I do for you %PCRank?"
