Delf M,Delf F,Helf M,Helf F,Welf M,Welf F,Orc M,Orc F,Khj M,Khj F,Arg M,Arg F,Imp M,Imp F,Nrd M,Nrd F,Brt M,Brt F,Rdg M,Rdg F,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,GenRank,GenCell,GenClass,GenFaction,Dialogue
,,,,,,,,,,,,,,,,,,,,id_137691047816744248,,,,,,,Topic,,,,Savant,,"The rocky, rugged archipelago of the northeast is also sparsely populated. Most of the population is gathered in the high uplands and fertile river valleys of central Morrowind, especially around the Inland Sea. The island of Vvardenfell is dominated by the titanic volcano Red Mountain and its associated ash wastelands; most of the island's population is confined to the relatively hospitable west and southwest coast."
,,,,,,,,,,,,,,,,,,,,id_11761285221415415102,,,,,,,Topic,,,,Savant,,"The Tribunal Temple is the native religion of civilized Morrowind. They worship three God-Kings, Almalexia, Sotha Sil, and Vivec, who are known together as the Tribunal. Followers usually just call it 'The Temple'."
,,,,,,,,,,,,,,,,,,,,id_15399325852622113075,,,,,,,Topic,,,,Savant,,"The unarmed, unarmored martial arts traditions of the Marshmerrow, Salt Rice, and Golden Reed societies of the Dissident Priests, patterned on the 'Rain-of-Sand' fighting styles of Elsweyr, are slow to be adopted in the Empire, associated as they are with the ascetic renunciation of worldly wealth and material goods, and the rigid disciplines and mystical philosophies so alien to the Imperial West."
,,,,,,,,,,,,,,,,,,,,id_129485843246921419,,,,,,,Topic,,,,Savant,,"There are three cultures on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races. Ashlanders are few in number, and confined to wilderness regions. House Dunmer live everywhere, in towns, villages, manors, and farms. The Western Imperial colonists live mostly in the towns and villages of the southwest."
,,,,,,,,,,,,,,,,,,,,id_7022303201609527301,,,,,,,Topic,,,,Savant,,"Vvardenfell District's Grand Council, presided over by the sovereign Lord Vedam Dren, Duke of Ebonheart and Vvardenfell, is dominated by five interest groups: the three Great Houses, the Temple, and the Imperial colonists. The Temple and House Redoran are champions of ancient Dunmer customs and privileges, and uncompromising and intolerant worshippers of the native religion called the Tribunal Temple, which venerates three immortal god-kings -- Lord Vivec, Lord Sotha Sil, and Lady Almalexia."
,,,,,,,,,,,,,,,,,,,,id_1563613919209563316,,,,,,,Topic,,,,Savant,,"Vvardenfell is one of the six Imperial administrative districts of Morrowind. Vvardenfell district encompasses Vvardenfell Island, a great land mass dominated by the giant volcano Red Mountain and cut off from mainland Morrowind by the surrounding Inner Sea. The portion of the Padomaic Ocean lying north of Vvardenfell is known as the Sea of Ghosts."
,,,,,,,,,,,,,,,,,,,,id_2726528952606222692,,,,,,,Topic,,,,Savant Service,,"I have not heard that there is a cure for skooma addiction. The Khajiit themselves say there is no cure, and they should know. But there is a book I have heard of, 'Confessions of a Dunmer Skooma-Eater', which claims to be a memoir of a Dunmer woman who overcame her addiction to skooma. This book praises skooma, and says that skooma addicts are not necessarily foolish or evil. Dunmer won't carry such a book. Try Vivec, Jobasha's Rare Books, in the Foreign Quarter."
,,,,,,,,,,,,,,,,,,,,id_24321323592283829553,,,,,,,Topic,,,,Savant Service,,"The Blades is a prestigious service order for citizens demonstrating the greatest loyalty to the Emperor. To be named to the Blades by the Emperor is a great honor, and publicly acknowledged members serve openly in noble courts and diplomatic posts. Privately, many Blades members act as the Empire's intelligence agency. Such agents conceal themselves with secret identities, operating in disguise as couriers, observers, and spies throughout the Empire."
,,,,,,,,,,,,,,,,,,,,id_2518461387288412,,,,,,,Topic,,,,Scout,,"Morrowind is the northeastmost province of the Tamrielic Empire, bounded on the north and east by the Sea of Ghosts, on the west by Skyrim, on the southwest by Cyrodiil (also known as the Imperial Province), and on the south by Black Marsh (also known as Argonia.) The southeast is a warm coastal plain with broad cultivated areas and marshes and swamps similar to those found in Black Marsh. The west and south-central region is mountainous and sparsely populated."
,,,,,,,,,,,,,,,,,,,,id_920286171626610011,,,,,,,Topic,,,,Scout,,"The rocky, rugged archipelago of the northeast is also sparsely populated. Most of the population is gathered in the high uplands and fertile river valleys of central Morrowind, especially around the Inland Sea. The island of Vvardenfell is dominated by the titanic volcano Red Mountain and its associated ash wastelands; most of the island's population is confined to the relatively hospitable west and southwest coast."
,,,,,,,,,,,,,,,,,,,,id_1464514820141361376,,,,,,,Topic,,,,Scout,,"Vvardenfell district encompasses Vvardenfell Island, a great land mass dominated by the giant volcano Red Mountain and cut off from mainland Morrowind by the surrounding Inner Sea. The portion of the Padomaic Ocean lying north of Vvardenfell is known as the Sea of Ghosts."
,,,,,,,,,,,,,,,,,,,,id_7892176062394826081,,,,,,,Topic,,,,Sorcerer,,"I don't know whether vampirism is a disease. And if it is a disease, I don't know if it can be cured, or how. But I have heard rumors of a cure for vampirism. And I recall reading a reference in a rare local book that might be useful. Look for a book called 'Vampires of Vvardenfell, Volume II'. It might be hard to find here. It was suppressed by the Temple. But I recall reading something there about a Buoyant Armiger who became a vampire, but who was cured."
,,,,,,,,,,,,,,,,,,,,id_24784194301716821918,,,,,,,Topic,,,,Trader,,"The local Dunmer liquor, sujamma, is extremely potent, and indulgence results in elevated spirits and diminished mental faculties. Has a kick like a guar -- very strong, and just as stupid."
,,,,,,,,,,,,,,,,,,,,id_2051192453096929045,,,,,,,Topic,,,,Trader Service,,"Fortify potions temporarily increase attributes and abilities. Fortify potions include: fortify strength, fortify intelligence, fortify willpower, fortify agility, fortify speed, fortify personality, fortify luck, fortify health, fortify magicka, fortify fatigue, and fortify endurance."
,,,,,,,,,,,,,,,,,,,,id_311292777396029520,,,,,,,Topic,,,,Trader Service,,"I am a trader, a general merchant. I buy and sell a little of everything -- weapons, armor, clothes, books, miscellaneous items of all kinds. Take a look around; let me know what you want. Or if you have things you'd like to sell, let me take a look at them, and I'll give you a price."
,,,,,,,,,,,,,,,,,,,,id_3190830075182711833,,,,,,,Topic,,,,Trader Service,,"The local Dunmer liquor, sujamma, is extremely potent, and indulgence results in elevated spirits and diminished mental faculties. Has a kick like a guar -- very strong, and just as stupid."
,,,,,,,,,,,,,,,,,,,,id_277571563029963872,,,,,,,Topic,,,,,Ashlanders,"They call them 'corprus beasts'. They come from Red Mountain. Once they were men. Then blight storms come. They walk in the storms. They get sick, grow fat and stupid. Now they wander like mad beasts, killing and eating. Very bad, very bad."
,,,,,,,,,,,,,,,,,,,,id_30852233772068229000,,,,,,,Topic,,,,,Blades,"I am %name, %class."
,,,,,,,,,,,,,,,,,,,,id_2520438912222214746,,,,,,,Topic,,,,,Camonna Tong,An outlander is anyone born and raised outside of Morrowind. You. And the Camonna Tong doesn't like outlanders. Thanks for asking.
,,,,,,,,,,,,,,,,,,,,id_114261397685929617,,,,,,,Topic,,,,,Camonna Tong,"Morrowind was a great nation when the Empire was a bunch of savages running around in skins with clam shells tied to sticks. And Morrowind is still a great nation, and the Dunmer a great people."
,,,,,,,,,,,,,,,,,,,,id_23576220211423514324,,,,,,,Topic,,,,,Camonna Tong,"You want my advice, outlander? Stay clear of the Camonna Tong. We don't like outlanders."
,,,,,,,,,,,,,,,,,,,,id_28747795748431438,,,,,,,Greeting,,,,,Fighters Guild,"With such a high price on your head, everyone assumes you are a murderer. I don't know the details, and don't want to know. But the %Faction won't be pleased. We're judged by your actions, and we don't need thugs like you getting us a reputation as murderers."
,,,,,,,,,,,,,,,,,,,,id_31394300072970130495,,,,,,,Topic,,,,,Fighters Guild,"Your duties are to your Lords and brethren. In all ways, proceed with honor and valor. Keep a keen and watchful mind and never succumb to the craven tricks of the weak. It is traitorous to fight with or thieve from other members of your guild. If you break these rules, you must speak with at least a Warder of the Guild to redeem your standing."
,,,,,,,,,,,,,,,,,,,,id_14276235221591216738,,,,,,,Topic,,,,,Hlaalu,He's the brother of Duke Vedam Dren and a very wealthy and influential man. He has a netch ranch in the Ascadian Isles.
,,,,,,,,,,,,,,,,,,,,id_384018574277275746,,,,,,,Topic,,,,,Hlaalu,"The rules of House Hlaalu are simple. You must never interfere with the business of House Hlaalu. Or if you do, be sure you are not caught. If you're never caught stealing from a member or attacking a member, you'll be fine. If you are expelled, you will have to make amends."
,,,,,,,,,,,,,,,,,,,,id_11339160892159422745,,,,,,,Greeting,,,,,Hlaalu,"With such a high price on your head, everyone assumes you are a murderer. I don't know the details, and don't want to know. But the %Faction won't be pleased. We're judged by your actions, and we don't need thugs like you getting us a reputation as murderers."
,,,,,,,,,,,,,,,,,,,,id_2162127882539027671,,,,,,,Topic,,,,,Imperial Cult,"You are now a %NextPCRank in the Imperial Cult. Welcome, %PCName, to our community, and may you rejoice in its blessings. Can I tell you about our services? Or, if you can donate more time and effort, would you like to become a lay servant?"
,,,,,,,,,,,,,,,,,,,,id_72131109139413990,,,,,,,Topic,,,,,Imperial Cult,"You are now a %NextPCRank in the Imperial Cult. Welcome, %PCName, to our community, and may you rejoice in its blessings. Can I tell you about our services? Or, if you can donate more time and effort, would you like to become a lay servant?"
,,,,,,,,,,,,,,,,,,,,id_2676369343225521846,,,,,,,Topic,,,,,Imperial Legion,Argonian abolitionists are outraged that the Empire does so little to suppress persistent illegal cross-border slave raiding in southern Morrowind.
,,,,,,,,,,,,,,,,,,,,id_31228123011781867,,,,,,,Topic,,,,,Imperial Legion,"I cannot give you advancement anymore. Talk to the Knight of the Imperial Dragon, Varus Vantinius, in Ebonheart."
,,,,,,,,,,,,,,,,,,,,id_2515643532504519053,,,,,,,Topic,,,,,Imperial Legion,"Most Imperial citizens assume the practice will die out as Morrowind adopts Imperial ways, and the subject excites little passion except among Argonian abolitionists."
,,,,,,,,,,,,,,,,,,,,id_259942865635092117,,,,,,,Topic,,,,,Imperial Legion,"Nobody is going to hold your hand in the Legion. In the Imperial cult, they just test your faith and your shoe leather. But here, if your superior gives you orders, and you find you're out of your depth, you're supposed to be smart enough to be patient, get some training, experience, and new equipment, and try it again later when you're better prepared."
,,,,,,,,,,,,,,,,,,,,id_2313110342475128931,,,,,,,Topic,,,,,Mages Guild,"How do you know when you've got a quest too tough for you? If it sounds too tough for you, it probably is. You must use your own judgement. Guild stewards don't really get to know your abilities. All they know is that a guy never comes back. They don't know if he got lost, lost interest or got eaten."
,,,,,,,,,,,,,,,,,,,,id_1791529551199246334,,,,,,,Topic,,,,,Mages Guild,"I could sell you a Wizard's Staff, but they are quite expensive at 5000 septims. However, I also know of a former member of our order, Anirne, who may still have her Wizard's Staff."
,,,,,,,,,,,,,,,,,,,,id_226471411756873695,,,,,,,Topic,,,,,Mages Guild,"It is a cavern on the far west coast of Sheogorad, due west of Dagon Fel. There is an inlet west of Dagon Fel before you reach the real coast. Do not be fooled by this."
,,,,,,,,,,,,,,,,,,,,id_1599615223071730442,,,,,,,Topic,,,,,Mages Guild,"The farther from civilization you go, the worse the dangers. But there are exceptions to that rule. Ald Sotha is a short walk from Vivec. But only a five-year veteran with full kit ought to be peeking into that hole. And I hear there's a couple of spots in Vivec's sewers where you wouldn't send a team of Ordinators. But it's your call. You see something you don't like, back out, and find something else to do while you train and build up your kit."
,,,,,,,,,,,,,,,,,,,,id_4019180222525518104,,,,,,,Topic,,,,,Mages Guild,"Well, you certainly qualify for membership. If you ever change your mind..."
,,,,,,,,,,,,,,,,,,,,id_2468722181611326287,,,,,,,Topic,,,,,Morag Tong,"According to Morag Tong custom, killing civilians is scandalous, and grounds for expulsion."
,,,,,,,,,,,,,,,,,,,,id_29811176652328127737,,,,,,,Topic,,,,,Morag Tong,An honorable Writ has been issued by a noble of House Telvanni for the Ashlander Odaishah Yasalmibaal. It will be more trouble tracking him down than killing him. Take a boat from Sadrith Mora to Tel Aruhn. Swim southwest until you reach the coast. Odaishah Yasalmibaal has built his yurt right on the coast near the end of a small peninsula.
,,,,,,,,,,,,,,,,,,,,id_8913202573267231606,,,,,,,Topic,,,,,Morag Tong,I heard how you brought justice to Ethal Seloth and Idroso Vendu. You deserve the payment and honor of this Writ.
,,,,,,,,,,,,,,,,,,,,id_42299391175325156,,,,,,,Topic,,,,,Morag Tong,I heard how you brought justice to Ethal Seloth and Idroso Vendu. You deserve the payment and honor of this Writ.
,,,,,,,,,,,,,,,,,,,,id_26162168161972518968,,,,,,,Topic,,,,,Morag Tong,"In principle, a member is not to be given tasks that exceed the member's rank or abilities. In practice, sometimes mistakes are made. You are not expected to fail and die for those mistakes. Use judgement. Be patient. Take the initiative. Train yourself. Equip yourself. Study your target and situation more carefully. Then return to your task when you are ready, and succeed."
,,,,,,,,,,,,,,,,,,,,id_13705148281386710780,,,,,,,Topic,,,,,Redoran,"House Redoran is really steamed up about the Caldera land grab. Caldera is in our territory, and we should have gotten the charter. Worse yet, Hlaalu is skimming the top off the Imperial fatcat company that got the charter. Since it's an Imperial company, we can't even get a House War contract on it. It'll come to violence, you mark my words."
,,,,,,,,,,,,,,,,,,,,id_2176429171229129378,,,,,,,Topic,,,,,Telvanni,"Here's a recent edition of the Brown Book of Great House Telvanni. It lists the current Telvanni councilors and their residences. Let me mark the locations of the councilors' towers on your map -- Tel Aruhn, Tel Vos, Tel Mora, Tel Branora. And Tel Naga is right in the center of Sadrith Mora."
,,,,,,,,,,,,,,,,,,,,id_27724258861367611014,,,,,,,Topic,,,,,Telvanni,We don't care about politics. We don't care what others think. We just want to be left alone. And our wizard-lords and their mercenaries make sure no one bothers us.
,,,,,,,,,,,,,,,,,,,,id_2948222082267586416,,,,,,,Topic,,,,,Telvanni,"You should consult the recent edition of the Brown Book of Great House Telvanni. It lists the current Telvanni councilors and their residences. Let me mark the locations of the councilors' towers on your map -- Tel Aruhn, Tel Vos, Tel Mora, Tel Branora. And Tel Naga is right in the center of Sadrith Mora."
,,,,,,,,,,,,,,,,,,,,id_1864757021296724248,,,,,,,Topic,,,,,Temple,"It is customary for every member of the Temple to do the Pilgrimages of the Seven Graces. If you want to learn more, read 'The Pilgrim's Path'."
,,,,,,,,,,,,,,,,,,,,id_19683932309994734,,,,,,,Topic,,,,,Temple,"Take this book, 'The Pilgrim's Path'. It describes where the pilgrimage sites are. After you have completed these pilgrimages, speak with me again. I should warn you that while most of these are easy, the pilgrimages of Ghostgate and the Ruddy Man are more difficult. You may wish to do those last."
,,,,,,,,,,,,,,,,,,,,id_27979233641117932546,,,,,,,Topic,,,,,Temple,"You claim to fulfill the false prophecies of the 'Incarnate' and the 'Nerevarine', but you are really an agent in the pay of the Imperial Intelligence Service. You are an outlaw and a fraud. Yet you have the nerve to ask to join the Temple. Go away."
,,,,,,,,,,,,,,,,,,,,id_1488680881899826057,,,,,,,Topic,,,,,Temple,"You have been given a copy of 'The Pilgrim's Path'. Simply follow the directions in that book to each shrine. When you have visited all these shrines, speak with me again."
,,,,,,,,,,,,,,,,,,,,id_42482119487863166,,,,,,,Topic,,,,,Thieves Guild,"If the bad people you are looking for are Camonna Tong, and they're in Balmora, you'll find them at the Council Club cornerclub. That's the local Camonna Tong hangout. The Scout would be Vadusa Sathryon. Marasa Aren would be the Pawnbroker. The Thief would be Madrale Thirith. Sovor Trandel is the Savant. Thanelen Velas would be the Smith."
,,,,,,,,,,,,,,,,,,,,id_710422438173878002,,,,,,,Topic,,,,,Thieves Guild,"If the bad people you are looking for are Camonna Tong, and they're in Balmora, you'll find them at the Council Club cornerclub. That's the local Camonna Tong hangout. The Scout would be Vadusa Sathryon. Marasa Aren would be the Pawnbroker. The Thief would be Madrale Thirith. Sovor Trandel is the Savant. Thanelen Velas would be the Smith."
,,,,,,,,,,,,,,,,,,,,id_215501840788733974,,,,,,,Topic,,,,,Thieves Guild,"Keep a good sense of your surroundings, no matter how good you are at sneaking, you're always better off if no one is around."
,,,,,,,,,,,,,,,,,,,,id_1991564472663317568,,,,,,,Topic,,,,,Thieves Guild,"Thieves must be fast and agile. Being able to move undetected and a knowledge of security are essential to our trade. Most thieves prefer light arms such as daggers, though many use bows or throwing stars. Thieves usually prefer light armor as well, since it gives some protection, but you can still jump while wearing it."
,,,,,,,,,,,,,,,,,,,,id_171764770104231076,,,,,,,Greeting,,,,,Thieves Guild,"With such a high price on your head, everyone assumes you are a murderer. I don't know the details, and don't want to know. But the %Faction won't be pleased. We're judged by your actions, and we don't need a reputation for reckless violence."
,,,,,,,,,,,,,,,,,,,,id_15582267831029918182,,,,,,,Topic,,,,,Thieves Guild,"You have broken the honor among thieves. Are you sure you really want to be in the Thieves Guild? For this many offenses, you must pay 10000 septims to make amends."
,,,,,,,,,,,,,,,,,,,,id_21319213902505423217,,,,,,,Topic,,,,,Thieves Guild,"You have broken the honor among thieves. You've shown nothing but disrespect for the Thieves Guild, so it is not surprising that you come here with less than 10000 septims. Come back when you're serious."
,,,,,,,,,,,,,,,,,,,,id_7872300952106818731,,,,,,,Topic,,,,,,"About 50% of Vvardenfell's inhabitants are Dunmer. The other half are Redguard, Breton, Nord, Altmer, Bosmer, Imperial, Khajiit, Argonian, and Orc in roughly equal proportion."
,,,,,,,,,,,,,,,,,,,,id_2692426071308595328,,,,,,,Persuasion,,,,,,"Concerning this, I can only speak to a friend."
,,,,,,,,,,,,,,,,,,,,id_452027941264710687,,,,,,,Topic,,,,,,"How do you recognize a Daedric shrine? Well, they've got long, funny names, like Ashurnibibi or Zaintiraris. Some are well-known sites, like Ald Sotha and Bal Fell. And stone and architecture is unmistakable. Big, dark, grey-red stone ruins, funny angles, funny markings and patterns on the stone. Weird oval crooked doors. And inside, all funny angles."
,,,,,,,,,,,,,,,,,,,,id_1471322831213057918,,,,,,,Persuasion,,,,,,"It's okay, really. I didn't mean it."
,,,,,,,,,,,,,,,,,,,,id_75681631840484552,,,,,,,Topic,,,,,,"They say they don't have much of a problem here with vampires. From my experience, that's the truth in the settled parts of Vvardenfell. But in the backcountry, you hear rumors. Out near Dagon Fel, Maar Gan, Molag Mar, you hear people talk of running into vampires in Dwemer ruins, and in ancestral tombs. Best to be careful. You don't want to run into those babies. And if you do, you want a nice, crisp copy of Divine Intervention so you can get away safe, fast, all in one piece."
,,,,,,,,,,,,,,,,,,,,id_2264913829558011180,,,,,,,Topic,,,,,,"Three cultures live on Vvardenfell: the nomadic Ashlanders: the settled House Dunmer, and the Western Imperial colonists of all races."
,,,,,,,,,,,,,,,,,,,,id_224682573178796741,,,,,,,Persuasion,,,,,,What?! I thought we were getting close.
,,,,,,,,,,,,,,,,,,,,id_29136216602360511543,,,,,,,Persuasion,,,,,,"You are generous, %PCName. And your judgement is good."
,,,,,,,,,,,,,,,,,,,,id_310925605225324217,,,,,,,Greeting,,,,,,"You're not supposed to be here, Hlaalu."
,,,,,,,,,,,,,,,,,,,,id_4707327003275325712,,,,,,,Greeting,,,,,,"You're not supposed to be here, Telvanni."
