,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue,,
1,id_31351215863161318648,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Aye, laddie, I can sell you weapons and armor, and repair your worn equipment.",,
1,id_21679302331539615350,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Aye, Solstheim IS quite a beautiful place, isn't it? I came here from Skyrim...to escape the bad weather.",,
1,id_3141814952301548965,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Aye, you're damn right the poor lass never returned. She came here preaching about the evils of drink. Erich the Unworthy got right furious. He took that missionary, and has her locked in his room! He likes to taunt her, even beat her. It's just not right. That Erich's a bully and a braggart, and is unloved by the lot of us. But he IS a clan brother, and we can't interfere in his business, much as we'd like to. Shame someone doesn't teach the lout a lesson.",,
1,id_851515182140968805,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Erich, that pompous ass, is dead. May the worms feast on his rotting corpse for a thousand years.",,
1,id_1468828391285326070,brynjolfr,Brynjolfr,Nord,Male,,,Greeting,,"Hail, %PCName.  Have you come to order a piece of custom snow wolf armor or snow bear armor?",,
1,id_2864854762993030049,brynjolfr,Brynjolfr,Nord,Male,,,Greeting,,"Hail, traveler.  I'd tell you about my wares, but by now you're probably well aware of my craftsmanship.  My weapons are unmatched, and I make a lot of the fine bear and wolf armor that many of Solstheim's Nords are so fond of.  I must admit, though, I'm growing weary of patching together the same old wolf and bear pelts.  In truth, I long to test my abilities and make some custom fur armor, using the pelts of Solstheim's more exotic animals.",,
1,id_17064242641141122709,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,I'm already crafting you a piece of custom armor. Just be patient. You can't rush quality.,,
1,id_189122828877515431,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,I'm already crafting you a piece of custom armor. Just be patient. You can't rush quality.,,
1,id_598329492382618646,brynjolfr,Brynjolfr,Nord,Male,,,Greeting,,"It was horrible, %PCName!  I had finally found someone interested in my custom snow bear armor and snow wolf armor.  We were talking about prices, when suddenly this hideous black beast came up from the ice lake.  It...it killed my customer!  Then it went inside the mead hall!  I heard screaming...sounds of battle!  Then the thing came out again, pierced with arrows!  It headed back toward the lake but first it came back for my customer and dragged off his body!",,
1,id_28718263321283520770,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"It's a horrible beast! Black, with glowing eyes! May I never face that horror again!",,
1,id_19687285231110129998,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"It's simple.  You bring me the snow bear pelts and gold, and I'll make a piece of custom light snow bear armor.  I even have a special method of treating the fur that will enhance the natural protective properties against frost.  Whatever you order will be ready in twenty-four hours.  Take this scroll.  It lists my prices and requirements for each piece of armor.  If you're interested, and you have enough pelts and gold, talk to me again.  I'll fire up my forge, and you'll have your new armor in a day.",,
1,id_2721026021117127366,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"It's simple.  You bring me the snow wolf pelts and gold, and I'll make a piece of custom light snow wolf armor.  I even have a special method of treating the fur that will enhance the natural protective properties against frost.  Whatever you order will be ready in twenty-four hours.  Take this scroll.  It lists my prices and requirements for each piece of armor.  If you're interested, and you have enough pelts and gold, talk to me again.  I'll fire up my forge, and you'll have your new armor in a day.",,
1,id_2830419322300177154,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Roaming the wilds of Solsteim are seldom seen, elusive species of wolf and bear.  They're called snow wolves and snow bears, because of their white fur.  It is said that the pelts of these animals have innate magical qualities that help guard against Solstheim's brutal frost and snow.  Just think of the armor I could create with such materials!  If you were to provide me with the pelts and enough gold, I would gladly make you a set of custom snow wolf armor or snow bear armor.",,
1,id_9015317752454611009,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"She's dead. You wouldn't happen to know anything about that, would you?",,
1,id_266835893170245266,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Snow bears are larger than normal bears, and have thick white fur that protects them against the frost and cold. They're very aggressive when encountered, and their attacks have been known to freeze human flesh. Snow bears can be pretty hard to find, but hunters have seen them in the snowy forested regions along Solstheim's southern coast",,
1,id_16258214972433221663,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"So be it, %PCName.  Come talk to me again if you change your mind.",,
1,id_2361616981187355434,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"So be it, %PCName.  Come talk to me again if you change your mind.",,
1,id_2804023943275593227,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"The snow wolves are larger, more elusive cousins of Solstheim's common wolves. They have a thick coat that protects them from the frost and cold. You can find snow wolves in and around the Moesring Mountains. Legend has it they're the descendents of Ondjage, the Fell Wolf that devoured Hrothmund the Red. It is said their attacks have been known to freeze human flesh, so be careful if you encounter one!",,
1,id_4354257353146619625,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You bring me the snow bear pelts and gold, and I'll make a piece of custom snow bear armor.  I'll have it ready in twenty-four hours.  You've got my list of prices and pelt requirements.  Which piece of armor were you interested in?",,
1,id_29386163853098932001,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You bring me the snow wolf pelts and gold, and I'll make a piece of custom snow wolf armor.  I'll have it ready in twenty-four hours.  You've got my list of prices and pelt requirements.  Which piece of armor were you interested in?",,
1,id_1492976812926509,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,You speak of something ancient and sacred. I would never work with such a material!,,
1,id_14471501163684532,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You...you have slain the Udyrfrykte? By the gods, what an amazing feat!",,
1,id_395619223153938757,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You'll find Erich inside the mead hall. Be careful though, friend. Erich the Unworthy isn't the friendliest Nord you'll meet here on Solstheim, or anywhere else for that matter. He's quick with a foul word, and even quicker with his sword.",,
1,id_1061673321506815226,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom armor is ready!  Here you go, %PCName, one expertly crafted pair of Snow Bear Boots.  They came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_294127740238363199,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom armor is ready!  Here you go, %PCName, one expertly crafted pair of Snow Wolf Boots.  They came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_4726750309428401,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom armor is ready!  Here you go, %PCName, one expertly crafted set of Snow Bear Greaves.  They came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_710616531067416788,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom armor is ready!  Here you go, %PCName, one expertly crafted set of Snow Wolf Greaves.  They came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_46530381351455,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Bear Cuirass.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_2633819473694823572,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Bear Helm.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_580222591807530674,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Bear Left Gauntlet.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_231182793717218890,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Bear Left Pauldron.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_12550272162412112823,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Bear Right Gauntlet.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_16295223324858857,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Bear Right Pauldron.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_390417542306632395,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Wolf Cuirass.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_848823097148716349,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Wolf Helm.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_1955124027608129240,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Wolf Left Gauntlet.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_2986731801154257214,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Wolf Left Pauldron.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_1764328551172574490,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Wolf Right Gauntlet.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_27001163382273820938,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom piece of armor is ready!  Here you go, %PCName, one expertly crafted Snow Wolf Right Pauldron.  It came out even better than I expected.  If you need anything else, I'm your man!",,
1,id_2778113067157023550,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Bear Boots aren't ready yet, %PCName.  Come back later.",,
1,id_15609137332936428952,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Bear Cuirass isn't ready yet, %PCName.  Come back later.",,
1,id_25161299432712413299,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Bear Greaves aren't ready yet, %PCName.  Come back later.",,
1,id_4702166742190613989,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Bear Helm isn't ready yet, %PCName.  Come back later.",,
1,id_314101510021781698,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Bear Left Gauntlet isn't ready yet, %PCName.  Come back later.",,
1,id_11510490968641,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Bear Left Pauldron isn't ready yet, %PCName.  Come back later.",,
1,id_142942580614797957,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Bear Right Gauntlet isn't ready yet, %PCName.  Come back later.",,
1,id_1965819549639124350,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Bear Right Pauldron isn't ready yet, %PCName.  Come back later.",,
1,id_32016149432863622601,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Wolf Boots aren't ready yet, %PCName.  Come back later.",,
1,id_2028918180152718725,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Wolf Cuirass isn't ready yet, %PCName.  Come back later.",,
1,id_15758235182619120363,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Wolf Greaves aren't ready yet, %PCName.  Come back later.",,
1,id_14824115881174823039,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Wolf Helm isn't ready yet, %PCName.  Come back later.",,
1,id_1250413083117636835,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Wolf Left Gauntlet isn't ready yet, %PCName.  Come back later.",,
1,id_20018737301356078,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Wolf Left Pauldron isn't ready yet, %PCName.  Come back later.",,
1,id_12729231211106222386,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Wolf Right Gauntlet isn't ready yet, %PCName.  Come back later.",,
1,id_325292433550669039,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"Your custom Snow Wolf Right Pauldron isn't ready yet, %PCName.  Come back later.",,
1,id_1865045251010517186,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow bear pelts.",,
1,id_445130631682530140,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow bear pelts.",,
1,id_289965706402918844,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow bear pelts.",,
1,id_4209194951616752,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow bear pelts.",,
1,id_30112235123022130366,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow bear pelts.",,
1,id_211181873133822091,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow bear pelts.",,
1,id_543337751376627615,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow bear pelts.",,
1,id_84394236323881445,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow bear pelts.",,
1,id_453030616165777395,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow wolf pelts.",,
1,id_32607312792971922119,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow wolf pelts.",,
1,id_1725931054297325758,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow wolf pelts.",,
1,id_25133101652421726441,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow wolf pelts.",,
1,id_2739526482146129110,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow wolf pelts.",,
1,id_14123149242597923500,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow wolf pelts.",,
1,id_14803113642871124357,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow wolf pelts.",,
1,id_1367974482607723483,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  I can't make you a custom piece without the right materials.  Come back when you have enough snow wolf pelts.",,
1,id_840455041025321946,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_4643154831355419099,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_1701219282424031859,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_100325179369718577,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_1265920722211678229,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_3116419568134887112,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_8346149541054423361,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_252912854419113702,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_1244467361973820396,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_3229020368234991647,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_18518160811256326658,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_2276612442179118578,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_191921721272168313,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_2142580871505925505,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_990777888127983,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_286561794040049950,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"You've got my list of armor requirements and prices, %PCName.  It takes a lot of work and a lot of skill to craft such fine armor, and quality like that is going to cost you.  Come back when you have enough gold.",,
1,id_117044602343316999,daglin selarar,Daglin Selarar,Nord,Male,Fighters Guild,Protector,Greeting,,"Damnfool meddling priests! I wouldn't have touched her if she hadn't come on to me like a hot sow. Bastards! Get my hands on one, I'm going to squeeze him like a pimple.",,
1,id_2261124862334021273,daglin selarar,Daglin Selarar,Nord,Male,Fighters Guild,Protector,Greeting,,"Oh, don't get me started. Just gets me in a lather.",,
1,id_25422239078811436,daglin selarar,Daglin Selarar,Nord,Male,Fighters Guild,Protector,Topic,,"The priests! No, not these guards. They're just doing their jobs. No, it's the damn priests I want my hands on.",,
1,id_17753197262668220455,engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal,,Topic,,"A most horrible punishment, especially for an honest man. To live without my Skaal family. To wander aimlessly through this life without the Spirit to guide me. Living outside the Oneness of the land would be hell, outlander.",,
1,id_7887302462747825013,engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal,,Topic,,"I am Engar Ice-Mane, warrior of the Skaal.",,
1,id_40585774812918679,engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal,,Topic,,"I had no quarrel with Halfhand until this day. I thought him a friend to my family, to my wife, Risi Ice-Mane, especially. While I was on the hunt, he was known to keep counsel with her and others who remained in the village. And now this from him!",,
1,id_577163341177323781,engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal,,Topic,,"I know what I am accused of, and I know that it is a lie! I have no need for the furs of Rigmor Halfhand. I am a Skaal warrior. My honor and the honor of the Skaal are my life. But I will bear this injustice as any warrior should--with dignity.",,
1,id_2657579062341315201,engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal,,Topic,,"If a warrior must be sentenced, it is the preferred way to die. The wolves will cycle the Spirit, that I may live again in a different form. But I do not deserve this.",,
1,id_2884159412663322316,engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal,,Topic,,"She has made mistakes, but she is a good woman. I will need to pay more attention to her, lest she stray again. I do not blame her for this, though. I blame this situation on Halfhand.",,
1,id_620281892690314798,engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal,,Topic,,"She is my wife, a wise and beautiful woman. Her life is not an easy one, as I am often gone for weeks on a hunt, but she is strong, and our children will be fine warriors.",,
1,id_22731254449323889,engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal,,Topic,,There is no Rigmor Halfhand. He is dead to the Skaal.,,
1,id_2977131965308834447,engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal,,Greeting,,"You have cleared my name and restored my honor. What can I do for you, my friend?",,
1,id_30556102651615731232,engar ice-mane,Engar Ice-Mane,Nord,Male,Skaal,,Greeting,,"You, who are to be my judge, what would you ask of me?",,
1,id_130163195829191694,ennbjof,Ennbjof,Nord,Male,,,Topic,,"And of course they buried Stormkiss with him. Stormkiss was Olmgerd's enchanted battle-axe. And you see this old key? See what it says on it? 'Stormkiss.' Here. Take it. Healer says the mazte is killing me. I'm going home to Skyrim to die. You, you got your life ahead of you. Go ahead. Take it.",,
1,id_456720023181477534,ennbjof,Ennbjof,Nord,Male,,,Topic,,Can you spare a jug of mazte for an tired old sea reaver?,,
1,id_2851582567448671,ennbjof,Ennbjof,Nord,Male,,,Topic,,Can you spare a jug of mazte for an tired old sea reaver?,,
1,id_6404234940546818,ennbjof,Ennbjof,Nord,Male,,,Greeting,,"Eh, there, kipper? Buy an old reaver a jug of mazte, tell you a little secret?",,
1,id_299057719122568093,ennbjof,Ennbjof,Nord,Male,,,Topic,,"Gods be with you, %PCName. And thanks for the mazte.",,
1,id_1851625773620019475,ennbjof,Ennbjof,Nord,Male,,,Topic,,"Oh, well.",,
1,id_3319327481502917379,ennbjof,Ennbjof,Nord,Male,,,Topic,,"Thanks for the mazte. Such generosity should be repaid. You know the Nord once ruled this land, don't you? Back when these Dark Elves were squatting around campfires in nix skins? Back in the First Age when the sons of Harald Hand-Free ruled the northern coasts of Tamriel, during the Skyrim Conquests? Well, I bet you didn't know Olmgerd the Outlaw, Harald's bastard, was buried as befits a Nord lord's son, in his ship, in a tomb deep in the mother rock.",,
1,id_124974922249611126,ennbjof,Ennbjof,Nord,Male,,,Topic,,"They say they buried Olmgerd in the bottom of an ancient Dunmer tomb. From the skald's telling, the burial was on a long finger of land on the southeast coast of Vvardenfell, on a little island close to shore on the west coast of the peninsula. Figure it's somewhere on the stretch between the Daedric ruins at Zaintiraris and Tel Branora. Gods be with you. And thanks for the mazte.",,
1,id_1074369361590228476,ennbjof,Ennbjof,Nord,Male,,,Topic,,You do that.,,
1,id_4953244281748013394,ergnir,Ergnir,Nord,Male,Fighters Guild,Apprentice,Topic,,Sorry. I can't help you.,,
1,id_93882371312510797,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,"%PCName, you old dog!  What brings you back to Thirsk, the fine mead or the finer lasses? Ha!",,
1,id_261433066267412580,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,"Ah, fair %PCName. It's true, the women around here say my lips are sweeter than the mead of Thirsk. Have ye come to find out for yourself, lass?",,
1,id_2394417255299996810,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,"Anything for a beautiful girl like you, %PCName. What can Big Erich do to help?",,
1,id_7441128832522525788,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,"Ask your questions, but be quick, %PCClass. I'm a busy man.",,
1,id_9278293522820029392,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,"Beautiful %PCName!  It's been too long since my eyes took in your full splendor! How can I please ye today, lass?",,
1,id_6391326961312014944,erich the unworthy,Erich the Unworthy,Nord,Male,,,Topic,,"Ha! You want to know a secret? I have the little tramp locked upstairs in my room! That's right. She came here preaching about how mead is evil. Made me right furious, it did. So I took her. I smack her around every now and then, throw mead on her, that sort of thing! Ha ha ha ha ha!",,
1,id_21751110332309118300,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,"Hail, %PCClass. Been enjoying our women as well as our mead, I hope!",,
1,id_2549077162907512069,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,"I knew you'd be back, %PCName.  It seems you women can never get enough of Big Erich.",,
1,id_10924273023043113826,erich the unworthy,Erich the Unworthy,Nord,Male,,,Topic,,I'm a lover and a killer. What more is there in life?,,
1,id_276291311955117,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,"Maybe where you're from it's all right to enter someone's chambers and play with their things, but it's not all right around here!  The missionary is MINE, understand? I knew you were trouble when I first laid eyes on ya!  Now I'm going to have to teach you some manners!",,
1,id_2516829878244647484,erich the unworthy,Erich the Unworthy,Nord,Male,,,Topic,,"Neva-what? You making fun of me, little one?",,
1,id_2573215845265758817,erich the unworthy,Erich the Unworthy,Nord,Male,,,Topic,,"Oh, I'm worthy enough little lass.",,
1,id_2245303675905637,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,"Well well, aren't you a pretty little pup.  What do you want?  Speak up, wench -- I'm a busy man!",,
1,id_1554930775122174012,erich the unworthy,Erich the Unworthy,Nord,Male,,,Topic,,"Well, isn't that sad. Boo hoo. I don't know nothin'.",,
1,id_4960173231317410358,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,"What do you want, twig?",,
1,id_26399295091573421146,erich the unworthy,Erich the Unworthy,Nord,Male,,,Topic,,"Who you callin' 'unworthy,' twig?",,
1,id_16851108133131815789,erich the unworthy,Erich the Unworthy,Nord,Male,,,Topic,,"Yeah, she came here. The self-righteous harpy wouldn't shut up. What right did she have, telling Nords to give up their mead? Maybe she got lost in the snow. Or maybe the wolves got her. Solstheim can be a dangerous place...if you get my meaning.",,
1,id_15915300003183010736,erich the unworthy,Erich the Unworthy,Nord,Male,,,Greeting,,You again.  What do you want?,,
1,id_3208032034350723826,Fjol,Fjol,Nord,Male,,,Topic,,"A wise choice, traveler. As I mentioned, these are dangerous times. You had best be on your way now.",,
1,id_2881991314324159,Fjol,Fjol,Nord,Male,,,Greeting,,Greetings. You should take care while in these parts. There are murderous outlaws about. No telling what might happen to an unwary traveler.,,
1,id_178153472462823046,Fjol,Fjol,Nord,Male,,,Topic,,"Hrmph. It seemed a small price to pay for your life. No matter, though. I'll have that gold one way or another.",,
1,id_30269227881530530954,Fjol,Fjol,Nord,Male,,,Topic,,"Indeed. Like me. You'll be giving me 100 septims now, if you want to live through the day. Either way you choose is fine with me.",,
1,id_1915129571230053201,Fjol,Fjol,Nord,Male,,,Topic,,"Oh, yes, these are dangerous times. They'll rob you blind and cut your throat without giving it a second thought. It's a bad idea to carry anything of value on your person. In fact, it's probably best if you give me that gold of yours...100 septims, perhaps? I think you'll find the way less dangerous if you do.",,
1,id_195281316563177139,Fjol,Fjol,Nord,Male,,,Topic,,You're still here? I think you'd best be on your way. I'd hate for any of those 'outlaws' to find you. Heh.,,
1,id_507222291760011238,Fjorgeir,Fjorgeir,Nord,Male,,,Topic,,"Aye, I can help ye with the bandits. I know just where they are. A little cave called Zainsipilu just across the Odai River and south over the hills. I can stay here and guard the stronghold while you fight, or we can fight together as long as your gold is good.",,
1,id_1522026081463327988,Fjorgeir,Fjorgeir,Nord,Male,,,Topic,,Aye. I'll fight by your side until your gold runs dry.,,
