Done,Conflict,Source,InfoId,Race,Gender,SpeakerId,FactionId,FactionRank,DialogueText
FALSE,FALSE,Patch for Purists,_196125881890023005,Dark Elf,Female,,,,"Ever been to Brodir Grove? Those stones used to be men, before some nasty wizard got to 'em. That's what the legend says, anyway."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Nord,Male,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,High Elf,Male,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Dark Elf,Male,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Wood Elf,Male,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Dark Elf,Female,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Breton,Female,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Imperial,Male,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Khajiit,Male,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Orc,Male,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Wood Elf,Female,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,High Elf,Female,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Argonian,Male,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Breton,Male,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Redguard,Female,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Imperial,Female,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_17088166803242222430,Redguard,Male,,,,"House Redoran services are in the Manor District, under Skar. Temple services? The Ald'ruhn Temple is on the east side of town. Go to Fort Buckmoth south of town for Imperial Legion and Imperial cult services. The Fighters Guild and Mages Guild are near the South Gate. Pricey but high-quality clothier, alchemist, and enchanter shops are under Skar as well. You can get more reasonable prices, but a smaller selection, from the smith, clothier, trader, pawnbroker, and bookseller near the entrance to Skar."
FALSE,FALSE,Patch for Purists,_25914974142861101,Dark Elf,Female,,,,"'Eat more vegetables', he says. Turnips? I'm up to HERE with turnips."
FALSE,FALSE,Patch for Purists,_5996315081541010637,Khajiit,Female,,,,So Herd the Bandit has become Herd the Pirate? I guess he's decided to try his luck with sea-going banditry. How do you like the idea of Herd and his mob in a boat? I hope they've invested in water-breathing potions.
FALSE,FALSE,Patch for Purists,_5996315081541010637,Redguard,Female,,,,So Herd the Bandit has become Herd the Pirate? I guess he's decided to try his luck with sea-going banditry. How do you like the idea of Herd and his mob in a boat? I hope they've invested in water-breathing potions.
FALSE,FALSE,Patch for Purists,_5996315081541010637,Orc,Male,,,,So Herd the Bandit has become Herd the Pirate? I guess he's decided to try his luck with sea-going banditry. How do you like the idea of Herd and his mob in a boat? I hope they've invested in water-breathing potions.
FALSE,FALSE,Patch for Purists,_5996315081541010637,Dark Elf,Female,,,,So Herd the Bandit has become Herd the Pirate? I guess he's decided to try his luck with sea-going banditry. How do you like the idea of Herd and his mob in a boat? I hope they've invested in water-breathing potions.
FALSE,FALSE,Patch for Purists,_5996315081541010637,Imperial,Female,,,,So Herd the Bandit has become Herd the Pirate? I guess he's decided to try his luck with sea-going banditry. How do you like the idea of Herd and his mob in a boat? I hope they've invested in water-breathing potions.
FALSE,FALSE,Patch for Purists,_5996315081541010637,Dark Elf,Male,,,,So Herd the Bandit has become Herd the Pirate? I guess he's decided to try his luck with sea-going banditry. How do you like the idea of Herd and his mob in a boat? I hope they've invested in water-breathing potions.
FALSE,FALSE,Patch for Purists,_29739240692420621646,Nord,Male,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,High Elf,Male,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Dark Elf,Male,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Wood Elf,Male,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Dark Elf,Female,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Breton,Female,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Imperial,Male,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Khajiit,Male,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Orc,Male,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Wood Elf,Female,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,High Elf,Female,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Argonian,Male,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Breton,Male,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Redguard,Female,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Imperial,Female,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_29739240692420621646,Redguard,Male,,,,"Did you hear Bolvyn Venim killed another outlander in a duel? The man was an officer in the House Guard, but Bolvyn Venim insulted his ancestors at a meal, so of course the officer had to demand satisfaction. And of course he had no chance against Venim. So it was murder, really. You're an outlander, yes? Then take warning. Be very careful in your dealings with Venim. Or, better yet, stay away from him."
FALSE,FALSE,Patch for Purists,_3798245612687418561,Imperial,Male,,,,"Ever been to Brodir Grove? Those stones used to be men, before some nasty wizard got to 'em. That's what the legend says, anyway."
FALSE,FALSE,Patch for Purists,_3798245612687418561,Imperial,Female,,,,"Ever been to Brodir Grove? Those stones used to be men, before some nasty wizard got to 'em. That's what the legend says, anyway."
FALSE,FALSE,Patch for Purists,_3798245612687418561,Dark Elf,Male,,,,"Ever been to Brodir Grove? Those stones used to be men, before some nasty wizard got to 'em. That's what the legend says, anyway."
FALSE,FALSE,Patch for Purists,_3798245612687418561,Nord,Male,,,,"Ever been to Brodir Grove? Those stones used to be men, before some nasty wizard got to 'em. That's what the legend says, anyway."
FALSE,FALSE,Patch for Purists,_3798245612687418561,High Elf,Male,,,,"Ever been to Brodir Grove? Those stones used to be men, before some nasty wizard got to 'em. That's what the legend says, anyway."
FALSE,FALSE,Patch for Purists,_3798245612687418561,Dark Elf,Female,,,,"Ever been to Brodir Grove? Those stones used to be men, before some nasty wizard got to 'em. That's what the legend says, anyway."
FALSE,FALSE,Patch for Purists,_16828113161949615915,Khajiit,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Dark Elf,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Dark Elf,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Wood Elf,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Imperial,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Breton,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Argonian,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,High Elf,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Orc,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Nord,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Imperial,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Wood Elf,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,High Elf,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Redguard,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Redguard,Female,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Breton,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Khajiit,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_16828113161949615915,Nord,Male,,,,"One little word. 'Ingredients'. Pointy hats and bottlepackers all need their ingredients. Go out, pop a skeleton apart, get the bonemeal, make a quick drake. Now, you have to be careful, because the locals don't like you out digging up their aunties. So get a book, read up, know the kinds of rocks and herbs you're looking for, and off you go. Start small. Leave the big Daedra and scary stuff alone, right?"
FALSE,FALSE,Patch for Purists,_238503076378412623,Khajiit,Female,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Dark Elf,Male,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Dark Elf,Female,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Wood Elf,Male,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Imperial,Male,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Breton,Female,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Argonian,Male,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,High Elf,Female,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Orc,Female,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Nord,Female,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Imperial,Female,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
FALSE,FALSE,Patch for Purists,_238503076378412623,Wood Elf,Female,,,,"Go to Hlaalu Council Manor for House Hlaalu services. Temple faithful go to the Balmora Temple. Outlanders go to Fort Moonmoth for the Imperial Legion and the Imperial cult southeast of town. Try Balmora Fighters Guild or Balmora Mages Guild. Morag Tong offers services. Better shops are in High Town on the hill. Plenty of merchants in the Commercial District, west of the river. And a few traders in Labor Town, east of the river."
