Done,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
,id_2921012004189507884,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"Absorption spells transfer fundamental attributes from the victim to the caster. For the duration of the spell, the victim's attributes are drained, while the caster's attributes are increased. At the end of the spell effect, attributes return to normal. The most common of these mysticism spells are: absorb agility, absorb endurance, absorb fatigue, absorb health, absorb intelligence, absorb luck, absorb personality, absorb speed, absorb strength, absorb willpower, and absorb magicka."
,id_617542469018870,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"Attribute-damaging spells actually destroy the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magicka. The victim's attributes are reduced permanently. The most common of these destruction spells are: curse agility, curse endurance, curse fatigue, curse health, curse intelligence, curse luck, curse personality, curse speed, curse strength, curse willpower, and curse magicka."
,id_17698231441407514327,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"Attribute-draining spells reduce the eleven fundamental attributes of natural and supernatural beings: agility, endurance, fatigue, health, intelligence, luck, personality, speed, strength, willpower, magicka. The reduction is only temporary, and the attribute returns to normal after the duration of the magical effect elapses. The most common of these destruction spells are: clumsiness, distraction, exhaustion, gash spirit, misfortune, spite, strain, temptation, torpor, weakness, and wound."
,id_60919344291211276,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Greeting,,"Blessings of the Nine, %PCRank %PCName. Did you wish to barter for potions and other goods? Or do you hope to learn a new spell?"
,id_3105210716139117216,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"Corprus is a deadly disease profoundly affecting a victim's mind and body. Symptoms include dementia, violent behavior, and distorted, disfiguring skin growths. It may be contracted from corprus beasts or other blight monsters."
,id_198777838937113130,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"Fortify potions temporarily increase attributes and abilities. Fortify potions include: fortify strength, fortify intelligence, fortify willpower, fortify agility, fortify speed, fortify personality, fortify luck, fortify health, fortify magicka, fortify fatigue, and fortify endurance."
,id_18832131871497913666,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"In Morrowind you worry about three kinds of disease -- common disease, blight disease, and corprus disease. Common disease isn't so bad. You can get cured at shrines or temples easily -- but you need to get cured, or people don't want to talk with you. Blight disease is more serious, and potions and cures are harder come by. Corprus disease can't be cured. And some say vampirism is a disease. But the only cure for a vampire is destroying it. Policy on vampires is 'kill on sight'. Or 'run on sight'."
,id_123094218728210030,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"My friend, Piernette Beluelle, had a silver bowl stolen. This must be the same one. You must go speak with Piernette. Best if you start from a familiar landmark -- the north entrance to the Foreign Quarter of Vivec. Due north from the bridge to the Foreign Quarter of Vivec is an east-west wooden bridge across a lagoon. Cross the bridge east, then follow the path as it heads north. You'll pass Nilera's farmhouse on the left, and the next house north will be Piernette's farmhouse."
,id_12340184953006119507,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"Restore potions permanently restore attributes and abilities reduced by harmful spells or supernatural attacks. Restore potions include: restore strength, restore intelligence, restore willpower, restore agility, restore speed, restore personality, restore luck, restore health, restore magicka, restore fatigue, and restore endurance."
,id_214361216110149065,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"Restore spells restore fundamental attributes reduced by attribute-damaging magical effects. These spells are the only means of restoring attributes injured in this fashion. The most common restoration spells of this kind are: restore agility, restore endurance, restore fatigue, restore health, restore intelligence, restore luck, restore personality, restore speed, restore strength, restore willpower, and restore magicka."
,id_2251131259231107263,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"The unarmed, unarmored martial arts traditions of the Marshmerrow, Salt Rice, and Golden Reed societies of the Dissident Priests patterned on the 'Rain-of-Sand' fighting styles of Elsweyr, are slow to be adopted in the Empire, associated as they are with the ascetic renunciation of worldly wealth and material goods, and the rigid disciplines and mystical philosophies so alien to the Imperial West."
,id_1772814022251132687,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"Toxic potions are potions with undesirable effects. They are not available commercially, and when found, usually represent clumsy or ill-informed attempts to make useful potions by unskilled alchemists. Toxic potions include: drain strength, drain intelligence, drain willpower, drain agility, drain speed, drain personality, drain luck, drain health, drain magicka, drain fatigue, drain endurance, and paralyze."
,id_16628133793159823157,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"Unlike spells of the other colleges, there are few variants and versions of the conjuration spells, other than according to effect duration. There are four different classes of conjuration spells: domination spells, summoning spells, bound weapons spells, and bound armor spells."
,id_21592061381742229,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"Vulnerability spells make natural and supernatural creatures more vulnerable to magics based on the elemental forces of fire, frost, magicka, poison, and shock, reducing the chance that a victim will avoid suffering the effects of all or part of a magical attack. The most common of these destruction spells are: weakness to fire, weakness to frost, weakness to shock, weakness to magicka, and weakness to poison."
,id_635218764820424505,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"You are now a %NextPCRank in the Imperial Cult. Welcome, %PCName, to our community, and may you rejoice in its blessings. Can I tell you about our services? Or, if you can donate more time and effort, would you like to become a lay servant?"
,id_24463198842591620919,ygfa,Ygfa,Nord,Female,Imperial Cult,Adept,Topic,,"You are now a %NextPCRank in the Imperial Cult. Welcome, %PCName, to our community, and may you rejoice in its blessings. Can I tell you about our services? Or, if you can donate more time and effort, would you like to become a lay servant?"
1,id_9766301701128124175,aenar,Aenar,Nord,Male,,,Topic,,"Very well. I shall start work on it. Come back tomorrow, and it will be ready."
1,id_197176759725119863,aenar,Aenar,Nord,Male,,,Topic,,"Very well. I shall start work on it. Come back tomorrow, and it will be ready."
1,id_190728251872114004,aenar,Aenar,Nord,Male,,,Topic,,"Very well. I shall start work on it. Come back tomorrow, and it will be ready."
1,id_28365309482984410732,aenar,Aenar,Nord,Male,,,Topic,,"Very well. I shall start work on it. Come back tomorrow, and it will be ready."
1,id_26212170721798626081,aenar,Aenar,Nord,Male,,,Topic,,"Very well. I shall start work on it. Come back tomorrow, and it will be ready."
1,id_312191161952730475,aenar,Aenar,Nord,Male,,,Topic,,"Very well. I shall start work on it. Come back tomorrow, and it will be ready."
1,id_149532551306801861,aenar,Aenar,Nord,Male,,,Topic,,"Very well. I shall start work on them. Come back tomorrow, and they will be ready."
1,id_1672416695910922086,aenar,Aenar,Nord,Male,,,Topic,,"Very well. I shall start work on them. Come back tomorrow, and they will be ready."
1,id_20486297913023010416,botrir,Botrir,Nord,Male,,,Greeting,,"Hail, stranger! Have you seen a witch nearby? I'll tear out her heart and feed it to a nix-hound!"
1,id_3348229951561827322,Briring,Briring,Nord,Male,Imperial Legion,Trooper,Topic,,"The alit is a tailless two-legged predator common to the grasslands and ash wastes of Vvardenfell. Built like its larger and more dangerous cousin, the kagouti, the alit has a large head and protruding jaw, and when running on its short, stumpy legs, it looks like a big toothy mouth with feet."
1,id_643424876851511231,Briring,Briring,Nord,Male,Imperial Legion,Trooper,Topic,,"The betty netch is a large hovering beast, supported by internal sacs of magical vapors. The betty netch, the female of the species, is smaller than the male bull netch, but fiercely territorial. Cured netch skin, durable, flexible, and variously colored, is used throughout the Empire in garments, armor, weapons, household goods, and furnishings."
1,id_1144111781886732050,Briring,Briring,Nord,Male,Imperial Legion,Trooper,Topic,,"The bull netch is a huge beast that hovers in the air, supported by internal sacs of magical vapors. Cured netch skin, durable, flexible, and variously colored, is used throughout the Empire in garments, armor, weapons, household goods, and furnishings."
1,id_100420012589013251,Briring,Briring,Nord,Male,Imperial Legion,Trooper,Topic,,"The following creatures are susceptible to blight diseases: kwama queen, kwama forager, kwama warrior, kwama worker, scrib, cliff racer, alit, shalk, kagouti, nix-hound, and rat. Since blight disease is contracted by contact, after an encounter with these creatures, make sure you haven't gotten a blight disease."
1,id_44328287649210362,Briring,Briring,Nord,Male,Imperial Legion,Trooper,Topic,,"The following creatures are susceptible to common diseases: scrib, kwama worker, cliff racer, alit, shalk, kagouti, and rat. Since disease is contracted by contact, after an encounter with these creatures, make sure you haven't gotten a disease."
1,id_16445179822972022294,Briring,Briring,Nord,Male,Imperial Legion,Trooper,Topic,,"The slaughterfish is an aggressive creature found both in open waters and subterranean pools. The meat of the slaughterfish is mealy and noisome, but dried slaughterfish scales are said by locals to be 'a crunchy treat' when prepared in the native manner"
1,id_19444126321447125865,Briring,Briring,Nord,Male,Imperial Legion,Trooper,Topic,,"The two most common herd animals of the Ashlanders are the guar and the shalk. The guar is a large biped, trained as a beast of burden, and raised for meat and hides. Wild guars are encountered in the wilderness; they're usually quite peaceful. The shalk is a large, unaggressive beetle, raised for meat and resin from its shells."
1,id_3843120242447521497,Briring,Briring,Nord,Male,Imperial Legion,Trooper,Topic,,"Two smaller but dangerous predators of Vvardenfell are the nix-hound and the rat. Rats are found everywhere, often in close proximities to their slightly larger relatives, the cave rat and the rust rat. The nix-hound is a rangy quadruped with long, purple feeding spikes. Its cousin, the rogue nix-hound, is larger and much more dangerous."
1,id_2804023943275593227,brynjolfr,Brynjolfr,Nord,Male,,,Topic,,"The snow wolves are larger, more elusive cousins of Solstheim's common wolves. They have a thick coat that protects them from the frost and cold. You can find snow wolves in and around the Moesring Mountains. Legend has it they're the descendants of Ondjage, the Fell Wolf that devoured Hrothmund the Red. It is said their attacks have been known to freeze human flesh, so be careful if you encounter one!"
1,id_130163195829191694,ennbjof,Ennbjof,Nord,Male,,,Topic,,"And of course they buried Stormkiss with him. Stormkiss was Olmgerd's enchanted battle-axe. And you see this old key? See what it says on it? 'Stormkiss'. Here. Take it. Healer says the mazte is killing me. I'm going home to Skyrim to die. You, you got your life ahead of you. Go ahead. Take it."
1,id_26399295091573421146,erich the unworthy,Erich the Unworthy,Nord,Male,,,Topic,,"Who you callin' 'unworthy', twig?"
1,id_31167212471997124948,Frald the White,Frald the White,Nord,Male,Imperial Legion,Knight Protector,Topic,,"I have no more orders for you. Check with the Knight Protectors of each of the Legion forts, and check with Varus Vantinius, the Knight of the Imperial Dragon here in Ebonheart."
1,id_198422033013887203,geilir the mumbling,Geilir the Mumbling,Nord,Male,,,Topic,,"%PCClass, the skull of Oddfrid White-Lip is speaking to me, telling me your future. She says...she says you have accomplished much here on Solstheim, and your future is unclear. But wait! She sees something else. Something very cloudy, something that could affect us all. When the dragon dies, the Empire dies. Where is the lost dragon's blood, the Empire's sire? And from the womb of the void, who shall stem the blood tide? I...I do not know what this means. It is very unclear...."
1,id_1310221873466529792,gudling the rascal,Gudling the Rascal,Nord,Male,,,Topic,,"The alit is a tailless two-legged predator common to the grasslands and ash wastes of Vvardenfell. Built like its larger and more dangerous cousin, the kagouti, the alit has a large head and protruding jaw, and when running on its short, stumpy legs, it looks like a big toothy mouth with feet."
1,id_27775325412732316991,gudling the rascal,Gudling the Rascal,Nord,Male,,,Topic,,"The betty netch is a large hovering beast, supported by internal sacs of magical vapors. The betty netch, the female of the species, is smaller than the male bull netch, but fiercely territorial. Cured netch skin, durable, flexible, and variously colored, is used throughout the Empire in garments, armor, weapons, household goods, and furnishings."
1,id_1997211921218221093,gudling the rascal,Gudling the Rascal,Nord,Male,,,Topic,,"The bull netch is a huge beast that hovers in the air, supported by internal sacs of magical vapors. Cured netch skin, durable, flexible, and variously colored, is used throughout the Empire in garments, armor, weapons, household goods, and furnishings."
1,id_2720216070533025078,gudling the rascal,Gudling the Rascal,Nord,Male,,,Topic,,"The following creatures are susceptible to blight diseases: kwama queen, kwama forager, kwama warrior, kwama worker, scrib, cliff racer, alit, shalk, kagouti, nix-hound, and rat. Since blight disease is contracted by contact, after an encounter with these creatures, make sure you haven't gotten a blight disease."
1,id_26472799563596420,gudling the rascal,Gudling the Rascal,Nord,Male,,,Topic,,"The following creatures are susceptible to common diseases: scrib, kwama worker, cliff racer, alit, shalk, kagouti, and rat. Since disease is contracted by contact, after an encounter with these creatures, make sure you haven't gotten a disease."
1,id_1645820915444532027,gudling the rascal,Gudling the Rascal,Nord,Male,,,Topic,,"The slaughterfish is an aggressive creature found both in open waters and subterranean pools. The meat of the slaughterfish is mealy and noisome, but dried slaughterfish scales are said by locals to be 'a crunchy treat' when prepared in the native manner"
1,id_610482461419499,gudling the rascal,Gudling the Rascal,Nord,Male,,,Topic,,"The two most common herd animals of the Ashlanders are the guar and the shalk. The guar is a large biped, trained as a beast of burden, and raised for meat and hides. Wild guars are encountered in the wilderness; they're usually quite peaceful. The shalk is a large, unaggressive beetle, raised for meat and resin from its shells."
1,id_182951037637803370,gudling the rascal,Gudling the Rascal,Nord,Male,,,Topic,,"Two smaller but dangerous predators of Vvardenfell are the nix-hound and the rat. Rats are found everywhere, often in close proximities to their slightly larger relatives, the cave rat and the rust rat. The nix-hound is a rangy quadruped with long, purple feeding spikes. Its cousin, the rogue nix-hound, is larger and much more dangerous."
1,id_2186419384304659958,hisin deep-raed,Hisin Deep-Raed,Nord,Male,,,Topic,,"I need no spell now, friend! I'll eat that witch's eyes in my soup!"
1,id_2018912136236816262,hisin deep-raed,Hisin Deep-Raed,Nord,Male,,,Topic,,You have no potion that I'd be willing to take! Hurry! I must take that witch's head from her shoulders and feed it to the rats!
1,id_21209161715322239,hisin deep-raed,Hisin Deep-Raed,Nord,Male,,,Topic,,You have no potion that I'd be willing to take! Hurry! I must take that witch's head from her shoulders and feed it to the rats!
1,id_160419339116357473,hrisskar flat-foot,Hrisskar Flat-Foot,Nord,Male,Imperial Legion,Trooper,Topic,,"That's right. See, I had a bad run of luck playing Nine-holes, and lost a bit of money. Normally, I'd be fine. We can usually keep some gold in our pockets just from the money the locals pay us for... protection. But I know some of them are holding out on me, especially that little fetcher Fargoth. He's come up light the past couple of weeks when I've shaken him down. I know he's stashing it somewhere. I'd like you to find Fargoth's hiding place."
1,id_947072071080919569,hrundi,Hrundi,Nord,Male,Fighters Guild,Champion,Topic,,"Our client is Novor Drethan, the owner of the mine. Meet him inside the Dissapla Mine, northeast of the Dunmer stronghold Falensarano, which is on the mainland west of Tel Aruhn. Do whatever Novor says needs doing. He said something about nix-hounds getting loose and attacking the miners."
1,id_30688139953226211452,hrundi,Hrundi,Nord,Male,Fighters Guild,Champion,Topic,,"Well! These are the Eggs of Gold. I'll tell you I honestly didn't believe they existed. Good work, %PCRank. Our client, a Telvanni, is paying us well. Take these 10000 septims."
1,id_29024290244592357,hrundi,Hrundi,Nord,Male,Fighters Guild,Champion,Topic,,"You've been expelled from the Fighters Guild. Until you make amends, I can't talk to you about this contract."
1,id_1475766503070330006,korst wind-eye,Korst Wind-Eye,Nord,Male,Skaal,,Greeting,,"You have been infected too long, and I sense the shadow of the beast upon you. You are not welcome here."
1,id_23499284311320161,radd hard-heart,Radd Hard-Heart,Nord,Male,Imperial Legion,Knight Protector,Topic,,"The Buoyant Armigers have challenged us to a hunt. They claim they will bring in the skin of a Corprus beast. We will do them one better by bringing in the scrap metal from a Dwemer centurion. The only Dwemer ruins I know of near here is Arkngthand, just to the north. But I hear it's been overrun by bandits."
1,id_30513273241457424703,radd hard-heart,Radd Hard-Heart,Nord,Male,Imperial Legion,Knight Protector,Topic,,"Yes, excellent. As you've guaranteed our victory over the Buoyant Armigers, I should probably give you a little something for your trouble. Here's 500 drakes."
1,id_15092246993258912382,bm_reinhardt,Reinhardt Red-Spear,Nord,Male,,,Topic,,"I bow before you, my chieftain! You have slain the Udyrfrykte and claimed Thirsk as your own. Only the greatest warrior could kill such an ancient beast!"
1,id_1396224021218415248,bm_reinhardt,Reinhardt Red-Spear,Nord,Male,,,Topic,,"They are called 'bare-sarks' in the Nord tongue, because of their insistence on going bare-chested even in the most severe blizzard. They're crazy as they come, friend, and care only for savagery and murder. It is said they are so attracted to death, they make their homes in some of Solstheim's burial barrows. I've also heard rumor of some kind of berserker 'mother' but no one has ever seen her and lived to tell about it."
1,id_18779117464824373,sjoring hard-heart,Sjoring Hard-Heart,Nord,Male,Fighters Guild,Master,Topic,,"That information will help a great deal when I take over the Thieves Guild and the Camonna Tong myself. Now who's the 'Master Thief', %PCName?"
1,id_2493630659454010773,skjoldr wolf-runner,Skjoldr Wolf-Runner,Nord,Male,,,Topic,,"Erich is a loyal member of the clan, and has defended Thirsk time and time again. But he's hot headed and loose lipped, and has made more enemies around here than he should have. We cannot harm a clan brother, but there are some days...."
1,id_32392142562214631127,tharsten heart-fang,Tharsten Heart-Fang,Nord,Male,Skaal,,Topic,,"You have completed the Ritual of the Gifts. I am impressed with your efforts, outlander. But there is more to be done. You have shown a certain loyalty to the Skaal, and it surprises me. Tradition dictates that you now hold this, the Mace of Aevar Stone-Singer. This is a treasure of the Skaal that I do not relish giving to an outsider. Still, you have earned it. For now. Now it is time to prove your wisdom."
1,id_3909221290721675,thongar,Thongar,Nord,Male,,,Topic,,A group of hard cases came through here recently. And an old dreugher says he's seen people putting goods ashore from a small boat on the coast northeast of Khuul. I think someone has a smugglers' operation in a cave nearby where they're stashing the stuff.
1,id_2972160951698730002,thormoor gray-wave,Thormoor Gray-Wave,Nord,Male,,,Greeting,,"Leave me, %PCName. I am busy watching the mighty sea, waiting to die."
1,id_9945228012702924227,Toralf,Toralf,Nord,Male,,,Greeting,,"That's some nerve yeh've got there, attackin' us! Think we'll have to teach yeh a lesson!"
1,id_14503199851187811627,ulfgar the unending,Ulfgar the Unending,Nord,Male,,,Topic,,"Don't you understand? For five hundred years, I have searched for the entrance to Sovngarde! I have been all across the Empire and back, but I cannot find it! Once, my friends and I served Ysgramor, and counted ourselves among his 'Five Hundred Companions'. We helped drive the Elves out of Skyrim! We earned our place in Sovngarde! If, in your travels, you discover the entrance to Sovngarde, let me know, and I will be forever in your debt. I have tried...and failed."
1,id_105981973125481769,ulfgar the unending,Ulfgar the Unending,Nord,Male,,,Topic,,"Don't you understand? For five hundred years, I have searched for the entrance to Sovngarde! I have been all across the Empire and back, but I cannot find it! Once, my friends and I served Ysgramor, and counted ourselves among his 'Five Hundred Companions'. We helped drive the Elves out of Skyrim! We earned our place in Sovngarde! If, in your travels, you discover the entrance to Sovngarde, let me know, and I will be forever in your debt. I have tried...and failed."
,id_3082281742382790,ragash gra-shuzgub,Ragash gra-Shuzgub,Orc,Female,Imperial Legion,Recruit,Topic,,Thank you. Thank you so much. I need to get out of Arvs-Drelen. I'll follow you.
,id_31349121562668227936,sharn gra-muzgob,Sharn gra-Muzgob,Orc,Female,Mages Guild,Associate,Topic,,"Ashlander culture honors dream visions and prophecy, unlike the Temple and the Western cults, which regard visions and prophecy as primitive superstition. Wise women interpret dreams and visions, and pass them on to succeeding generations. The most common version of the Nerevarine Prophecy is THE STRANGER. Did you know that Nerevar was known to possess a magical ring named 'One-Clan-Under-Moon-and-Star'? Nerevar swore his promise to honor ancient Ashlander traditions and land rights on this magical ring."
,id_17281197101776017263,sharn gra-muzgob,Sharn gra-Muzgob,Orc,Female,Mages Guild,Associate,Topic,,"I can teach you more necromancy spells. For a price, of course. And as long as you keep quiet about this."
,id_13928406931728625,sharn gra-muzgob,Sharn gra-Muzgob,Orc,Female,Mages Guild,Associate,Topic,,"The Temple refers to any demented impostor who claims to be the Nerevarine as 'the False Incarnate'. The Temple treats such persons as insane, and Ordinators pursue and imprison them 'for their own protection'. The Temple has reported that the most recent False Incarnate, a girl child named Peakstar, has died, but they've produced no body, and skeptics are suspicious of Temple claims."
,id_3235232037907915816,bakh gro-sham,Bakh gro-Sham,Orc,Male,,,Topic,,"Our king is a paranoid. I know, I know...it's treason to even think that sort of stuff, but it's true. He always thinks someone is out to get him. The man's had me checking into a different conspiracy every week for the last month. I keep telling him, 'You're king. You're gonna have enemies!'. Does he listen? Psssh. This time, though, there might be something to it. I've found some disturbing information."
,id_13922325701797817131,duma gro-lag,Duma gro-Lag,Orc,Male,,,Topic,,"Me do big statue? Hmmm...could be good. Ghorak not throw that far at all! Tell you what--I make you statue. Need money, though for material. Need 2000 septims for everything. And need plans. How I supposed to make big statue just like old one and not know what old one look like? Must be statue book somewhere tell me how to make shrine! Find me plans and gold, and I make your statue. Meantime, I find a good place to build it."
,id_2882619774129331461,duma gro-lag,Duma gro-Lag,Orc,Male,,,Topic,,"Me? Well, I have done a few pieces. Mostly, Ghorak just throw them really far. You interested in buying a piece? I'm working on one now...for now, I call 'Untitled Rock'."
,id_104931979206010663,duma gro-lag,Duma gro-Lag,Orc,Male,,,Topic,,"No? Okay, you come back if you want 'Untitled Rock', though."
,id_15345307451513614460,dumbuk gro-bolak,Dumbuk gro-Bolak,Orc,Male,Imperial Legion,Trooper,Topic,,"Speechcraft involves the allied arts of verbal communication, entertainment, and persuasion. A master of speechcraft understands the subtleties of language, and teases meaning out of obscure mysteries. An entertainer with speechcraft skill knows how to move his audience, how to reinforce a tale's moral, and how to make a tale come alive for the listener. A diplomat -- or fast-talking con man -- can sway the judgements and emotions of a listener to achieve his own ends."
,id_1502998911577228069,garothmuk gro-muzgub,Garothmuk gro-Muzgub,Orc,Male,,,Topic,,"In the West, the wooden short bow is the standard weapon of Legionary missile troops and scouts. In Morrowind, however, wood is in very short supply, and the chitin bow favored by the Ashlanders is laminated bone-shell and resin."
,id_25434144412917632181,garothmuk gro-muzgub,Garothmuk gro-Muzgub,Orc,Male,,,Topic,,"The long reach and high efficiency of this two-handed long-shafted axe-like weapon makes it well-suited for combat with encumbered, heavily armored opponents. Using this weapon in massed formations requires a high degree of skill and training, and its bulk makes it difficult to use in close quarters, so the weapon is, with significant exceptions, neither common nor popular for use by mercenaries or adventurers."
,id_13395134362814731564,garothmuk gro-muzgub,Garothmuk gro-Muzgub,Orc,Male,,,Topic,,"The saber is the weapon of Imperial light cavalry. Since horses cannot adapt to Vvardenfell's harsh climate, sabers are uncommon, except among Legion veterans."
,id_1531414024309849042,garothmuk gro-muzgub,Garothmuk gro-Muzgub,Orc,Male,,,Topic,,"The staff is the standard informal weapon of the traveler, doubling as walking stick and utility tool. Battlemages, spellsword, nightblades, and other magical support troops in the Legions also train with the staff, among other blunt weapons."
,id_2245514235826619895,garothmuk gro-muzgub,Garothmuk gro-Muzgub,Orc,Male,,,Topic,,"The unarmed, unarmored martial arts traditions of the Marshmerrow, Salt Rice, and Golden Reed societies of the Dissident Priests, patterned on the 'Rain-of-Sand' fighting styles of Elsweyr, are slow to be adopted in the Empire, associated as they are with the ascetic renunciation of worldly wealth and material goods, and the rigid disciplines and mystical philosophies so alien to the Imperial West."
,id_2558015744247827008,lorbumol gro-aglakh,Lorbumol gro-Aglakh,Orc,Male,Fighters Guild,Champion,Topic,,"I told you to go get me that 2000 septims from Lirielle Stoine. Now go get it, %PCRank!"
,id_1937259083260119688,lorbumol gro-aglakh,Lorbumol gro-Aglakh,Orc,Male,Fighters Guild,Champion,Topic,,"Nar gro-Shagramph said he'd deliver a ring to Ranes Ienith, but he hasn't delivered. Go talk to Nar gro-Shagramph and bring the Juicedaw Feather Ring to me."
,id_137267251550128409,ra'gruzgob,Ra'Gruzgob,Orc,Male,,,Topic,,"I said, 'Ra'Gruzgob wants some MORE MOON SUGAR HERE!'!"
1,id_63024203196178239,elone,Elone,Redguard,Female,Blades,Journeyman,Topic,,"Ebonheart is south on the road from Pelagiad, built on the western shore of the water-founded city of Vivec. Ebonheart is the seat of the Imperial government for Vvardenfell district, and a busy center of maritime trade. Castle Ebonheart is the home of Duke Vedam Dren, the district's ruler and Emperor's representative. Also located at Castle Ebonheart are the Vvardenfell District Council chambers and the Hawkmoth Legion garrison. The East Empire Company has its headquarters in Ebonheart."
1,id_1920016060119824655,elone,Elone,Redguard,Female,Blades,Journeyman,Topic,,Morrowind sits on the northeast of Tamriel. To the north and east is the Sea of Ghosts. To the west is Skyrim. Southwest is Cyrodiil. Black Marsh is to the south.
,id_23295123702187725686,mirisa,Mirisa,Redguard,Female,Imperial Cult,Acolyte,Persuasion,,"I am sorry, %PCName. There's nothing I can do for you now."
,id_20542384186359985,neminda,Neminda,Redguard,Female,Redoran,Kinsman,Topic,Lawman,"I hope Athyn is okay. He and my father were close friends, and the Sarethi family has had enough trouble recently. Guard duties pay in drakes, %PCName. It's not much, but perhaps you can put it to good use."
,id_128902102134226971,neminda,Neminda,Redguard,Female,Redoran,Kinsman,Topic,,"Oh, certainly Felsen, here are your orders. They are in code, of course. Deliver them to Maar Gan as usual."
,id_9950264823186126056,neminda,Neminda,Redguard,Female,Redoran,Kinsman,Topic,,"You are a fraud. You hide behind the false prophecies of the 'Incarnate' and the 'Nerevarine', but Berel Sala, Captain of the Watch, says you are an agent in the pay of the Imperial Intelligence Service. You are an outlaw without honor, and cannot hope to be admitted to House Redoran. Go away."
,id_6764105131991725236,domalen,Domalen,Redguard,Male,,,Topic,,Right. Galuro Belan. She's an apothecary over in the Telvanni section. I don't think her business is doing too well right now.
,id_139727119662819232,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"Brallion is dead? I don't like the sound of this, %PCName. It wouldn't be good for us to be associated with this in any way. Let's forget about this completely."
,id_176449113107193551,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"I wanted you to deliver a slaver's ring to Ilmeni Dren, but you tell me she's dead. I don't like the sound of that, %PCName. Let's forget about this completely."
,id_1036312146125447659,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"I'm disappointed in you, %PCName. You've been caught too many times. Tone down your act, pay off your debts, then come see me again."
,id_2984416372124716826,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"I'm disappointed in you, %PCName. You've been caught too many times. Tone down your act, pay off your debts, then come see me again."
,id_202028863205529801,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"I'm disappointed in you, %PCName. You've been caught too many times. Tone down your act, pay off your debts, then come see me again."
,id_26751263162622918984,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"I'm disappointed in you, %PCName. You've been caught too many times. Tone down your act, pay off your debts, then come see me again."
,id_1470126099150552764,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"I'm disappointed in you, %PCName. You've been caught too many times. Tone down your act, pay off your debts, then come see me again."
,id_320511777053927908,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"I'm disappointed in you, %PCName. You've been caught too many times. Tone down your act, pay off your debts, then come see me again."
,id_138615532154354579,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"I'm disappointed in you, %PCName. You've been caught too many times. Tone down your act, pay off your debts, then come see me again."
,id_2802655181704113213,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"I'm disappointed in you, %PCName. You've been caught too many times. Tone down your act, pay off your debts, then come see me again."
,id_2551120131278414428,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"Odral Helvi in Caldera has all four volumes of 'A Brief History of the Empire'. They are personal treasures of his, bound with gold and delicately printed. Family heirlooms. I want you to steal all four of these books and deliver them to Vala Catraso at the reading school at the Guild of Mages in Ald'ruhn. The school always accepts these books as donations, but I want you to donate Odral Helvi's books in the name of the Bal Molagmer. You'll find Helvi and the books in the Governor's Hall in Caldera."
,id_1626491201979523650,stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild,Master Thief,Topic,,"Odral Helvi in Caldera has all four volumes of 'A Brief History of the Empire'. They are personal treasures of his, bound with gold and delicately printed. Family heirlooms. I want you to steal all four of these books and deliver them to Vala Catraso at the reading school at the Guild of Mages in Ald'ruhn. The school always accepts books as donations, but I want you to donate Odral Helvi's books in the name of the Bal Molagmer. You'll find Helvi and the books in the Governor's Hall in Caldera."
