Delf M,Delf F,Helf M,Helf F,Welf M,Welf F,Orc M,Orc F,Khj M,Khj F,Arg M,Arg F,Imp M,Imp F,Nrd M,Nrd F,Brt M,Brt F,Rdg M,Rdg F,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
,,,,,,,,,,,,,,,,,,,,id_231021059418724094,,,,,,,Topic,,Shrines are three-sided trioliths where prayer and offerings are made for healing and blessings.
,,,,,,,,,,,,,,,,,,,,id_219812927849319132,,,,,,,Topic,,Shrines are three-sided trioliths where prayer and offerings are made for healing and blessings.
,,,,,,,,,,,,,,,,,,,,id_2388613752739223814,,,,,,,Topic,,"Akatosh is the ultimate God of the Cyrodilic Empire, where he embodies the qualities of endurance, invincibility, and everlasting legitimacy."
,,,,,,,,,,,,,,,,,,,,id_20160125141604927941,,,,,,,Topic,,"Akatosh is the ultimate God of the Cyrodilic Empire, where he embodies the qualities of endurance, invincibility, and everlasting legitimacy."
,,,,,,,,,,,,,,,,,,,,id_3032422026175608320,,,,,,,Topic,,"Akatosh is the ultimate God of the Cyrodilic Empire, where he embodies the qualities of endurance, invincibility, and everlasting legitimacy."
,,,,,,,,,,,,,,,,,,,,id_192781404496213424,,,,,,,Topic,,"Akatosh is the ultimate God of the Cyrodilic Empire, where he embodies the qualities of endurance, invincibility, and everlasting legitimacy."
,,,,,,,,,,,,,,,,,,,,id_175873182916718451,,,,,,,Topic,,"Akatosh is generally considered to be the first of the Gods to form in the Beginning Place; after his establishment, other spirits found the process of being easier and the various pantheons of the world emerged."
,,,,,,,,,,,,,,,,,,,,id_2107123034299720462,,,,,,,Topic,,"Akatosh is generally considered to be the first of the Gods to form in the Beginning Place; after his establishment, other spirits found the process of being easier and the various pantheons of the world emerged."
,,,,,,,,,,,,,,,,,,,,id_18705196302531915139,,,,,,,Topic,,"Akatosh is generally considered to be the first of the Gods to form in the Beginning Place; after his establishment, other spirits found the process of being easier and the various pantheons of the world emerged."
,,,,,,,,,,,,,,,,,,,,id_2796914002991612658,,,,,,,Topic,,"Akatosh is generally considered to be the first of the Gods to form in the Beginning Place; after his establishment, other spirits found the process of being easier and the various pantheons of the world emerged."
,,,,,,,,,,,,,,,,,,,,id_197707454496710384,,,,,,,Topic,,"Akatosh, the Dragon God of Time, is the chief deity of the Nine Divines."
,,,,,,,,,,,,,,,,,,,,id_1914115288665529167,,,,,,,Topic,,"Akatosh, the Dragon God of Time, is the chief deity of the Nine Divines."
,,,,,,,,,,,,,,,,,,,,id_141401170530285848,,,,,,,Topic,,"Akatosh, the Dragon God of Time, is the chief deity of the Nine Divines."
,,,,,,,,,,,,,,,,,,,,id_1786262302039528199,,,,,,,Topic,,"Akatosh, the Dragon God of Time, is the chief deity of the Nine Divines."
,,,,,,,,,,,,,,,,,,,,id_2689628848191534580,,,,,,,Topic,,"Akatosh, the Dragon God of Time, is the chief deity of the Nine Divines."
,,,,,,,,,,,,,,,,,,,,id_9578241642750319064,,,,,,,Topic,,"Akatosh, the Dragon God of Time, is the chief deity of the Nine Divines."
,,,,,,,,,,,,,,,,,,,,id_12069268892143822915,,,,,,,Topic,,"Dibella, the Goddess of Beauty, is the most popular god of the Nine Divines. In Cyrodiil, she has nearly a dozen different cults, some devoted to women, some to artists and aesthetics, and others to erotic instruction."
,,,,,,,,,,,,,,,,,,,,id_376428107172212760,,,,,,,Topic,,"Dibella, the Goddess of Beauty, is the most popular god of the Nine Divines. In Cyrodiil, she has nearly a dozen different cults, some devoted to women, some to artists and aesthetics, and others to erotic instruction."
,,,,,,,,,,,,,,,,,,,,id_1467172213054433,,,,,,,Topic,,"Dibella, the Goddess of Beauty, is the most popular god of the Nine Divines. In Cyrodiil, she has nearly a dozen different cults, some devoted to women, some to artists and aesthetics, and others to erotic instruction."
,,,,,,,,,,,,,,,,,,,,id_2043918476623021199,,,,,,,Topic,,"Dibella, the Goddess of Beauty, is the most popular god of the Nine Divines. In Cyrodiil, she has nearly a dozen different cults, some devoted to women, some to artists and aesthetics, and others to erotic instruction."
,,,,,,,,,,,,,,,,,,,,id_26794221252177617551,,,,,,,Topic,,"Dibella, the Goddess of Beauty, is the most popular god of the Nine Divines. In Cyrodiil, she has nearly a dozen different cults, some devoted to women, some to artists and aesthetics, and others to erotic instruction."
,,,,,,,,,,,,,,,,,,,,id_2963421243418919550,,,,,,,Topic,,"Dibella, the Goddess of Beauty, is the most popular god of the Nine Divines. In Cyrodiil, she has nearly a dozen different cults, some devoted to women, some to artists and aesthetics, and others to erotic instruction."
,,,,,,,,,,,,,,,,,,,,id_31225188215069417,,,,,,,Topic,,"Elves are conditionally fertile -- that is, they only conceive when population pressure is low -- so expanding populations do not force them to explore or war with neighbors. The arts, literature, sorceries, technology and theology that have flourished within ancient Elven cultures have profoundly shaped the development of the Empire's manish and beast races."
,,,,,,,,,,,,,,,,,,,,id_23455186551905221555,,,,,,,Topic,,"Aldmeri -- the Imperial usage is 'Elves' -- are long-lived, culturally conservative humanoids distinct from Tamriel's 'manish' races of the north and 'beast peoples' races of the southeast. By contrast with the manish tribes, Elven cultures and social institutions are stable and persistent; Elven nations are neither economically expansive nor militarily adventurous."
,,,,,,,,,,,,,,,,,,,,id_32433158851589014385,,,,,,,Topic,,"The peaceful Khajiit and Argonian races are the most numerous and culturally advanced of the Beast races; the war-loving Orc tribes are relatively few in number and widely scattered, but notable as superior warriors and weapon crafters. Other smaller Beast races, like Goblins, Apemen, and Giants, are limited to mountainous areas in the west and north of Tamriel, and seldom encountered in the East."
,,,,,,,,,,,,,,,,,,,,id_8613179211848122921,,,,,,,Topic,,"Betmeri, or 'Beastmen,' were the aboriginal inhabitants of Tamriel. Each Beast race has its own distinctive accounts of the mythic era before the coming of Elves and Men; each Beast race is as culturally and physically distinct from one another as it is from Elven and Manish races."
,,,,,,,,,,,,,,,,,,,,id_2275928447316928105,,,,,,,Topic,,"An adventurer can make a living preying on bandits; the adventurer has right of salvage on weapons, armor, and goods recovered from dead outlaws."
,,,,,,,,,,,,,,,,,,,,id_7947115991918914636,,,,,,,Topic,,"Bandits typically operate from secret hideouts in the backcountry, and the Legions don't have troops or time to comb the wilderness for them."
,,,,,,,,,,,,,,,,,,,,id_14729886209762737,,,,,,,Topic,,"The Empire has brought prosperity to Morrowind, and with prosperity comes bandits."
,,,,,,,,,,,,,,,,,,,,id_20351268971232418370,,,,,,,Topic,,"The Khajiit of the southern Elsweyr jungles and river basins are settled city dwellers with ancient mercantile traditions and a stable agrarian aristocracy based on sugarcane and saltrice plantations. The nomadic tribal Khajiit of the dry northern wastes and grasslands are, by contrast, aggressive and territorial tribal raiders periodically united under tribal warlords. While the settled south has been quick to adopt Imperial ways, the northern nomadic tribes cling to their warlike barbarian traditions."
,,,,,,,,,,,,,,,,,,,,id_1738223040718611553,,,,,,,Topic,,"The Khajiit of the southern Elsweyr jungles and river basins are settled city dwellers with ancient mercantile traditions and a stable agrarian aristocracy based on sugarcane and saltrice plantations. The nomadic tribal Khajiit of the dry northern wastes and grasslands are, by contrast, aggressive and territorial tribal raiders periodically united under tribal warlords. While the settled south has been quick to adopt Imperial ways, the northern nomadic tribes cling to their warlike barbarian traditions."
,,,,,,,,,,,,,,,,,,,,id_391292302890118000,,,,,,,Topic,,"The Khajiit of the southern Elsweyr jungles and river basins are settled city dwellers with ancient mercantile traditions and a stable agrarian aristocracy based on sugarcane and saltrice plantations. The nomadic tribal Khajiit of the dry northern wastes and grasslands are, by contrast, aggressive and territorial tribal raiders periodically united under tribal warlords. While the settled south has been quick to adopt Imperial ways, the northern nomadic tribes cling to their warlike barbarian traditions."
,,,,,,,,,,,,,,,,,,,,id_12225288403258219610,,,,,,,Topic,,"The Khajiit of the southern Elsweyr jungles and river basins are settled city dwellers with ancient mercantile traditions and a stable agrarian aristocracy based on sugarcane and saltrice plantations. The nomadic tribal Khajiit of the dry northern wastes and grasslands are, by contrast, aggressive and territorial tribal raiders periodically united under tribal warlords. While the settled south has been quick to adopt Imperial ways, the northern nomadic tribes cling to their warlike barbarian traditions."
,,,,,,,,,,,,,,,,,,,,id_626832206718828325,,,,,,,Topic,,"You freed me, %PCName. Are you in the Twin Lamps?"
,,,,,,,,,,,,,,,,,,,,id_300681198467613390,,,,,,,Topic,,"You freed me, %PCName."
,,,,,,,,,,,,,,,,,,,,id_2615847683142510678,,,,,,,Topic,,"Yes, %Name is free! You are a good friend of %Name."
,,,,,,,,,,,,,,,,,,,,id_57342934926223481,,,,,,,Topic,,"Yes, now I am free. Thank you, %PCName."
,,,,,,,,,,,,,,,,,,,,id_303214343264320459,,,,,,,Topic,,%Name is so very sorry. Please do not punish poor %Name.
,,,,,,,,,,,,,,,,,,,,id_2847517866258810790,,,,,,,Topic,,I am sorry. Please forgive me.
,,,,,,,,,,,,,,,,,,,,id_267091420155215554,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_2590123069223445779,,,,,,,Topic,,No. There is no hope for us.
,,,,,,,,,,,,,,,,,,,,id_226398648182778706,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_1720321173178261542,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_2411283323124512985,,,,,,,Topic,,No. There is no hope for us.
,,,,,,,,,,,,,,,,,,,,id_2693921643411530513,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_712011242789727655,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_530232165429289,,,,,,,Topic,,"Our leader, Eleedal-Lei will lead us to freedom."
,,,,,,,,,,,,,,,,,,,,id_3072424924240316428,,,,,,,Topic,,"No, there is no need. We are already free. Speak with our leader, Eleedal-Lei and join us in this slave rebellion."
,,,,,,,,,,,,,,,,,,,,id_2772326544705429552,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_20269221682313710349,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_1511598931222410982,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_1364230960270223245,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_19690135432027614893,,,,,,,Topic,,No. There is no hope for us.
,,,,,,,,,,,,,,,,,,,,id_79436122621222157,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_807030795185926776,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_294747312583227810,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_219561677132301495,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_1064131682241792852,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_344923501556916651,,,,,,,Topic,,"No, there is no escape."
,,,,,,,,,,,,,,,,,,,,id_452829757792223617,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_30650113062954514459,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_294360691158826692,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_41722152871713897,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_624284792753415499,,,,,,,Topic,,No. There is no escape.
,,,,,,,,,,,,,,,,,,,,id_7242622142754312,,,,,,,Topic,,No. There is no escape.
,,,,,,,,,,,,,,,,,,,,id_5625301911022612026,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_28146221662688417841,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_44754633117727424,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_619617600177165678,,,,,,,Topic,,You have the key. Will you let me go free?
,,,,,,,,,,,,,,,,,,,,id_31183117942325532704,,,,,,,Topic,,Go free? You let %Name go free?
,,,,,,,,,,,,,,,,,,,,id_306708653098526208,,,,,,,Topic,,Free? You are letting me go free?
,,,,,,,,,,,,,,,,,,,,id_939528842654827543,,,,,,,Topic,,%Name cannot be freed without the key.
,,,,,,,,,,,,,,,,,,,,id_5161469619064654,,,,,,,Topic,,You must find the key to these bracers before I can be freed.
,,,,,,,,,,,,,,,,,,,,id_9740210791387731892,,,,,,,Topic,,"Vivec's cantons are buildings with many levels. The upperworks are the rooftops with shops and rich folks' manors. The waistworks are the next tier down, usually shops and guilds, with some apartments. Canalside is the lowest level, where poor folks live. The underworks are sewers below canalside; only grubbers and cleaners go down there. The corridors are like mazes, so watch how you go. The Temple built all the cantons, and leases them to shops, guilds, and residents."
,,,,,,,,,,,,,,,,,,,,id_29527198972721513360,,,,,,,Topic,,You have been expelled.
,,,,,,,,,,,,,,,,,,,,id_2534964574214195,,,,,,,Topic,,"Baladas Demnevanni has been executed by your hand, %PCRank."
,,,,,,,,,,,,,,,,,,,,id_22741438365428968,,,,,,,Topic,,Baladas Demnevanni is dead? You must have heard about this Writ already. Communications have been poor due to the recent troubles.
,,,,,,,,,,,,,,,,,,,,id_2145027261323703623,,,,,,,Topic,,You have honorably executed Baladas Demnevanni. Your work will become Morag Tong legend.
,,,,,,,,,,,,,,,,,,,,id_1580126939227149348,,,,,,,Topic,,"I have given this Writ to you already, %PCName."
,,,,,,,,,,,,,,,,,,,,id_231033644141532073,,,,,,,Topic,,"I have given this Writ to you already, %PCName. As you know, Writs are issued only once. Your official paperwork will exonerate you from your deeds when you are confronted by the authorities - so guard it well. If you have lost it, you will have to suffer punishment for your crimes. This can be costly... very costly. But members of the %Faction must have immaculate reputations."
,,,,,,,,,,,,,,,,,,,,id_26204111962641719610,,,,,,,Topic,,"I have a Writ for Baladas Demnevanni. He may be found in his tower, Arvs Drelen, near Gnisis. I have heard that he is quite formidable, %PCRank, but surely not a match for your skills."
,,,,,,,,,,,,,,,,,,,,id_8489254602171829312,,,,,,,Topic,,"He keeps to himself, has his food and supplies delivered to the door. He's been a good neighbor, quiet, no trouble."
,,,,,,,,,,,,,,,,,,,,id_8683288582754223562,,,,,,,Topic,,"He's a rogue Telvanni Wizard. Came here over twenty years ago and set himself up in Arvs Drelen, the abandoned Velothi tower on the northwest edge of town."
,,,,,,,,,,,,,,,,,,,,id_22309283892847315000,,,,,,,Topic,,"Hey, you're the one who cured the Queen, right? The entire town is thankful."
,,,,,,,,,,,,,,,,,,,,id_2640017668176376199,,,,,,,Topic,,"Hey, you're the one who cured the Queen, right? The entire town is thankful."
,,,,,,,,,,,,,,,,,,,,id_86935143102841393,,,,,,,Topic,,It's above this cavern.
,,,,,,,,,,,,,,,,,,,,id_445429046262157992,,,,,,,Topic,,"Yes, you're in the lower part of it."
,,,,,,,,,,,,,,,,,,,,id_2200024487283532241,,,,,,,Topic,,That's where you are.
,,,,,,,,,,,,,,,,,,,,id_37997802202538316,,,,,,,Topic,,"It's up on the hill, on the east side of town. Careful in there, the kwama queen has been blighted. They're only letting miners in."
,,,,,,,,,,,,,,,,,,,,id_14414269702154621479,,,,,,,Topic,,"Mallapi is near here, yes. A bit to the northeast of town, actually."
,,,,,,,,,,,,,,,,,,,,id_1629511605957914226,,,,,,,Topic,,"Therana's Chamber is in the center, off the central passage."
,,,,,,,,,,,,,,,,,,,,id_183174863234561308,,,,,,,Topic,,"You're in the Lower Tower. Take the west shaft up to the door to the Upper Tower. The west shaft is off the second level of the main chamber. In the Upper Tower, take the passage on the right -- DON'T go up the stairs. Take the passage up to a room with two doors to Therana's Chamber. Take either door, fly up the shaft. Therana's chamber is in the center."
,,,,,,,,,,,,,,,,,,,,id_137331668763317319,,,,,,,Topic,,"You're in the Upper Tower. You need to go up to Therana's Chamber. The stairs lead to the outside. Don't go that way. The upper room has two doors to Therana's Chamber. Take either door, and you'll find yourself in a shaft. Fly up the shaft. Look for Therana in her chamber in the center of the tower."
,,,,,,,,,,,,,,,,,,,,id_1270210241206229967,,,,,,,Topic,,"You'll find her in Therana's Chamber in the Upper Tower. Easiest way is to enter through north-facing entrance to the Upper Tower. You'll have to fly, either way you go, and the Lower Level is confusing, so you might as well start through the entrance to the Upper Tower. When you're inside, walk downstairs, take the first left, take the passage up to a room with two doors to Therana's Chamber. Take either door, fly up the shaft. Therana's chamber is in the center."
,,,,,,,,,,,,,,,,,,,,id_9560247611969014542,,,,,,,Topic,,"Gothren is in the upper level, to the east."
,,,,,,,,,,,,,,,,,,,,id_9288304031305031448,,,,,,,Topic,,Gothren lives in the tower. There's a south-facing door into the Upper Tower at the top of stairs from the upper terrace. You have to fly to get to the upper terrace. You can't get to Gothren through the Tower Entry or the Tower Living Quarters.
,,,,,,,,,,,,,,,,,,,,id_12062700090844276,,,,,,,Topic,,You've been expelled from the Fighters Guild for breaking the rules. You'll have to make amends before I give you any orders.
,,,,,,,,,,,,,,,,,,,,id_142514973160017662,,,,,,,Topic,,Do you want to join the Fighters Guild?
,,,,,,,,,,,,,,,,,,,,id_25826122612459431407,,,,,,,Topic,,Talk to Lorbumol.
,,,,,,,,,,,,,,,,,,,,id_702925862885917713,,,,,,,Topic,,The Guild Steward here in Balmora is Eydis Fire-Eye.
,,,,,,,,,,,,,,,,,,,,id_233008926309531981,,,,,,,Topic,,Orders? You want to talk with Hrundi.
,,,,,,,,,,,,,,,,,,,,id_19895150701681715408,,,,,,,Topic,,You want orders? Talk to Percius.
,,,,,,,,,,,,,,,,,,,,id_4786211471979416427,,,,,,,Topic,,"You have been expelled, %PCName. You should review our rules and then join the Imperial Legion again.."
,,,,,,,,,,,,,,,,,,,,id_2838217597128377916,,,,,,,Topic,,You look like you can handle a sword. Want to join the Imperial Legion?
,,,,,,,,,,,,,,,,,,,,id_3242166992746921040,,,,,,,Topic,,I don't have any orders for you. Move along.
,,,,,,,,,,,,,,,,,,,,id_14776268311511532191,,,,,,,Topic,,But you are the Knight of the Imperial Dragon! You don't need to take orders.
,,,,,,,,,,,,,,,,,,,,id_243872450548217434,,,,,,,Topic,,Talk to Varus Vatinius in the Grand Council Chambers or Frald the White at the Hawkmoth Legion Garrison.
,,,,,,,,,,,,,,,,,,,,id_3463236541192520475,,,,,,,Topic,,Talk to Darius. He's in the Madach Tradehouse.
,,,,,,,,,,,,,,,,,,,,id_1012418668314518534,,,,,,,Topic,,Talk to Radd Hard-Heart.
,,,,,,,,,,,,,,,,,,,,id_36602314956051470,,,,,,,Topic,,Talk to Imsin the Dreamer.
,,,,,,,,,,,,,,,,,,,,id_23468122041298415210,,,,,,,Topic,,"Are you still a member of the guild? Once Trebonius gives the authorization, we can discuss guild matters again."
,,,,,,,,,,,,,,,,,,,,id_2467018687869122152,,,,,,,Topic,,Were you expelled? Or did you clear that up already? You ought to make amends with Guildmaster Trebonius just to be sure.
,,,,,,,,,,,,,,,,,,,,id_2347272232989712094,,,,,,,Topic,,"You have been expelled, %PCName. If you want to make amends, you should speak with Guildmaster Trebonius."
,,,,,,,,,,,,,,,,,,,,id_41295659805015760,,,,,,,Topic,,Would you like to join the Mages Guild?
,,,,,,,,,,,,,,,,,,,,id_2443309481099132366,,,,,,,Topic,,"You could speak with Arch-Mage Trebonius, but between you and me, you might want to ask the guild stewards in Ald'ruhn, Balmora, and Sadrith Mora instead."
,,,,,,,,,,,,,,,,,,,,id_37584883038624175,,,,,,,Topic,,Speak with Ajira or Ranis Athrys. They can give you duties.
,,,,,,,,,,,,,,,,,,,,id_384430228345812174,,,,,,,Topic,,Speak with Ajira.
,,,,,,,,,,,,,,,,,,,,id_2536032712248909748,,,,,,,Topic,,Talk to Skink-in-Tree's-Shade
,,,,,,,,,,,,,,,,,,,,id_13268193331204927497,,,,,,,Topic,,Speak with Edwinna. She's the guild steward here.
,,,,,,,,,,,,,,,,,,,,id_21839532197622897,,,,,,,Topic,,You have failed the Temple. I have nothing to say to you.
,,,,,,,,,,,,,,,,,,,,id_121381271745971393,,,,,,,Topic,,"You have broken our rules and have been expelled. If you make amends, I can speak with you about your duties."
,,,,,,,,,,,,,,,,,,,,id_2154428172139971663,,,,,,,Topic,,"What can I do for you, %PCRank?"
,,,,,,,,,,,,,,,,,,,,id_1151151071937623156,,,,,,,Topic,,"I have heard that you claim to be the Nerevarine. I am not sure what to think about this, but I do not trust you, and I will not give you any duties."
,,,,,,,,,,,,,,,,,,,,id_32263171852856715239,,,,,,,Topic,,I cannot give you duties if you do not join the Temple.
,,,,,,,,,,,,,,,,,,,,id_29851225101441531345,,,,,,,Topic,,"Before I give you any other duties, you should prove your faith by making the Pilgrimages of the Seven Graces."
,,,,,,,,,,,,,,,,,,,,id_7559167152078917413,,,,,,,Topic,,"Dwemer -- literally, 'the Deep, or Deep-Counseled or Secretive People' -- are the fabled lost Dwarven race whose ruins and splendid artifacts are scattered across Tamriel. Elves use the term 'Dwemer,' connoting variously 'deep-delving,' 'profound,' and 'close-counseled'; Imperial usage is 'Dwarven,' derived in fable from the affectionate regard of the Giant races for their 'little' Dwemer friends."
,,,,,,,,,,,,,,,,,,,,id_3157330849197815539,,,,,,,Topic,,"The Dwemer were ancient enemies of the Dunmer, but they are long dead, destroyed in a holy war by Saint Nerevar and the Tribunal."
,,,,,,,,,,,,,,,,,,,,id_17009228512170412890,,,,,,,Topic,,"The Dwemer were ancient enemies of the Dunmer, but they are long dead, destroyed in a holy war by Saint Nerevar and the Tribunal."
,,,,,,,,,,,,,,,,,,,,id_32599161571864522456,,,,,,,Topic,,"The Dwemer were ancient enemies of the Dunmer, but they are long dead, destroyed in a holy war by Saint Nerevar and the Tribunal."
,,,,,,,,,,,,,,,,,,,,id_265952798465961659,,,,,,,Topic,,"The Dwemer were ancient enemies of the Dunmer, but they are long dead, destroyed in a holy war by Saint Nerevar and the Tribunal."
,,,,,,,,,,,,,,,,,,,,id_13981249721333719448,,,,,,,Topic,,"Saint Nerevar and the Tribunal defeated the Dwemer in holy war, and banished them from the face of the world for their blasphemies."
,,,,,,,,,,,,,,,,,,,,id_1296471372023416106,,,,,,,Topic,,"Saint Nerevar and the Tribunal defeated the Dwemer in holy war, and banished them from the face of the world for their blasphemies."
,,,,,,,,,,,,,,,,,,,,id_26400115362251521571,,,,,,,Topic,,"Saint Nerevar and the Tribunal defeated the Dwemer in holy war, and banished them from the face of the world for their blasphemies."
,,,,,,,,,,,,,,,,,,,,id_192848952935816111,,,,,,,Topic,,"Saint Nerevar and the Tribunal defeated the Dwemer in holy war, and banished them from the face of the world for their blasphemies."
,,,,,,,,,,,,,,,,,,,,id_787650953250120486,,,,,,,Topic,,"They call them 'Dwarves' in the West. In their folly and pride, the Dwemer conspired to create a god to serve them and to destroy the Dunmer. But now they are no more."
,,,,,,,,,,,,,,,,,,,,id_344411946532220059,,,,,,,Topic,,"They call them 'Dwarves' in the West. In their folly and pride, the Dwemer conspired to create a god to serve them and to destroy the Dunmer. But now they are no more."
,,,,,,,,,,,,,,,,,,,,id_2469799532454114066,,,,,,,Topic,,"They call them 'Dwarves' in the West. In their folly and pride, the Dwemer conspired to create a god to serve them and to destroy the Dunmer. But now they are no more."
,,,,,,,,,,,,,,,,,,,,id_27245126462691831330,,,,,,,Topic,,"They call them 'Dwarves' in the West. In their folly and pride, the Dwemer conspired to create a god to serve them and to destroy the Dunmer. But now they are no more."
,,,,,,,,,,,,,,,,,,,,id_29089101551222532221,,,,,,,Topic,,"It's almost due north of here, but you'll need a way get across the sea. It's on an island, and it's a long walk with a long swim after it. You know where Vas is? Well, it's a bit southwest of there. Like I said, it's a long way to go. I suppose you could travel west from Dagon Fel, but it's a long trip from there as well."
,,,,,,,,,,,,,,,,,,,,id_24441161152667522631,,,,,,,Topic,,"Can't think of why you'd want to go to that place. I'm not sure where it is, but check with Bugdurash gra-Gashel or Nuleno Tedas. They both know the land around here well. Check for them at the outpost, or maybe at the tradehouse."
,,,,,,,,,,,,,,,,,,,,id_1162966682928225468,,,,,,,Topic,,"Why would you want to go there? Well, it's your business."
,,,,,,,,,,,,,,,,,,,,id_24702239592998424587,,,,,,,Topic,,"You are in his shop, citizen."
,,,,,,,,,,,,,,,,,,,,id_12197157632312012801,,,,,,,Topic,,He's a pawnbroker. He hasn't been here in Caldera long.
,,,,,,,,,,,,,,,,,,,,id_25940187271854313453,,,,,,,Topic,,Irgola's shop is across from the Governor's Hall.
,,,,,,,,,,,,,,,,,,,,id_2255523582659631613,,,,,,,Topic,,"%Name likes Irgola's hunting stories, and when Irgola moved here, he brought us sweetmeats from Elsweyr."
,,,,,,,,,,,,,,,,,,,,id_22356234292184222676,,,,,,,Topic,,I cannot describe the chores you would do for us unless you join House Telvanni.
,,,,,,,,,,,,,,,,,,,,id_22938157822342711483,,,,,,,Topic,,"What do you ask of me, %PCRank?"
,,,,,,,,,,,,,,,,,,,,id_1888522125240572820,,,,,,,Topic,,Addut-Lamanu is our healer. You'll find her in her yurt.
,,,,,,,,,,,,,,,,,,,,id_1440816140166018276,,,,,,,Topic,,Tussi is our healer. You'll find her in her tent.
,,,,,,,,,,,,,,,,,,,,id_3027314902486424854,,,,,,,Topic,,Mamaea is our healer. You'll find her in her tent.
,,,,,,,,,,,,,,,,,,,,id_1956728320155631942,,,,,,,Topic,,"Our trader, Massarapal, has his yurt with the ashkhan's and the gulakhan's yurts."
,,,,,,,,,,,,,,,,,,,,id_151688412179425756,,,,,,,Topic,,"Our trader, Ashur-Dan, has his yurt with the ashkhan's and the gulakhan's yurts."
,,,,,,,,,,,,,,,,,,,,id_183899627643025238,,,,,,,Topic,,"Our trader, Lanabi, has her yurt with the ashkhan's and the gulakhan's yurts."
,,,,,,,,,,,,,,,,,,,,id_11976128375311294,,,,,,,Topic,,You have been expelled.
,,,,,,,,,,,,,,,,,,,,id_359015321527225653,,,,,,,Topic,,The Writ on Navil and Ranes Ienith has been executed.
,,,,,,,,,,,,,,,,,,,,id_13726912961919944,,,,,,,Topic,,"I can see no reason why you would have already murdered these men. The Morag Tong are honorable assassins, not common thugs. Still, by law and tradition, I must give you credit for this Writ."
,,,,,,,,,,,,,,,,,,,,id_589526253142388710,,,,,,,Topic,,You have honorably executed Orvas Dren's men. You deserve the credit and payment for this Writ.
,,,,,,,,,,,,,,,,,,,,id_6946236411524426740,,,,,,,Topic,,"Both Navil and Ranes must be executed to claim this Writ's completion. Finish the job, %PCName."
,,,,,,,,,,,,,,,,,,,,id_1618631649565922998,,,,,,,Topic,,You have honorably executed Orvas Dren's men. You deserve the credit and payment for this Writ.
,,,,,,,,,,,,,,,,,,,,id_168821895768815691,,,,,,,Topic,,"Both Navil and Ranes must be executed to claim this Writ's completion. Finish the job, %PCName."
,,,,,,,,,,,,,,,,,,,,id_676612069113036632,,,,,,,Topic,,"I have given this Writ to you already, %PCName."
,,,,,,,,,,,,,,,,,,,,id_2259124651784712259,,,,,,,Topic,,"I have given this Writ to you already, %PCName. As you know, Writs are issued only once. Your official paperwork will exonerate you from your deeds when you are confronted by the authorities - so guard it well. If you have lost it, you will have to suffer punishment for your crimes. This can be costly... very costly. But members of the %Faction must have immaculate reputations."
,,,,,,,,,,,,,,,,,,,,id_21638272831356111495,,,,,,,Topic,,"This is a Writ for two of Orvas Dren's men, Navil Ienith and Ranes Ienith. Both must be executed. They may be found on the Dren Plantation, which is east of Pelagiad and west of Suran. Mephala be with you."
,,,,,,,,,,,,,,,,,,,,id_2521731792966111939,,,,,,,Topic,,"Skooma is an illegal narcotic substance made from refined moon sugar. Criminals use it as a kind of currency. They say it makes you fast and strong, but clumsy and stupid. Of course, %Name wants nothing to do with breaking laws. That would be wrong."
